kp,ki,zeta
0.131632653061224,0.0979591836734694,0.304546521184565
0.13469387755102,0.0979591836734694,0.293314076781851
0.137755102040816,0.0979591836734694,0.282283833964313
0.140816326530612,0.0979591836734694,0.271448963700763
0.143877551020408,0.0979591836734694,0.260802970402249
0.146938775510204,0.0979591836734694,0.250339670751116
0.15,0.0979591836734694,0.240053174152902
0,0.114285714285714,0.156852780825998
0.00306122448979592,0.114285714285714,0.21942270766098
0.00612244897959184,0.114285714285714,0.281351675044247
0.00918367346938775,0.114285714285714,0.342689578989704
0.0122448979591837,0.114285714285714,0.403482292286064
0.0153061224489796,0.114285714285714,0.463766134055608
0.0183673469387755,0.114285714285714,0.523557030477553
0.0214285714285714,0.114285714285714,0.582828714333391
0.0244897959183673,0.114285714285714,0.641468035185439
0.0275510204081633,0.114285714285714,0.699183049055326
0.0306122448979592,0.114285714285714,0.755320267347353
0.0336734693877551,0.114285714285714,0.80853159998206
0.036734693877551,0.114285714285714,0.805831394985113
0.0397959183673469,0.114285714285714,0.786141500538957
0.0428571428571429,0.114285714285714,0.765325087278663
0.0459183673469388,0.114285714285714,0.744079283091909
0.0489795918367347,0.114285714285714,0.722859420914608
0.0520408163265306,0.114285714285714,0.701925941885978
0.0551020408163265,0.114285714285714,0.681415784699166
0.0581632653061225,0.114285714285714,0.661394449895614
0.0612244897959184,0.114285714285714,0.641887495832955
0.0642857142857143,0.114285714285714,0.622898462363553
0.0673469387755102,0.114285714285714,0.604418918910498
0.0704081632653061,0.114285714285714,0.58643411238627
0.073469387755102,0.114285714285714,0.568926166444734
0.076530612244898,0.114285714285714,0.551875905058671
0.0795918367346939,0.114285714285714,0.535263892206696
0.0826530612244898,0.114285714285714,0.519071018371476
0.0857142857142857,0.114285714285714,0.503278821757343
0.0887755102040816,0.114285714285714,0.48786965285895
0.0918367346938776,0.114285714285714,0.472826746199177
0.0948979591836735,0.114285714285714,0.458134237279934
0.0979591836734694,0.114285714285714,0.443777147667281
0.101020408163265,0.114285714285714,0.42974135215501
0.104081632653061,0.114285714285714,0.416013536508866
0.107142857142857,0.114285714285714,0.402581150983836
0.110204081632653,0.114285714285714,0.389432362752364
0.113265306122449,0.114285714285714,0.376556009107776
0.116326530612245,0.114285714285714,0.363941552511528
0.119387755102041,0.114285714285714,0.351579038053626
0.122448979591837,0.114285714285714,0.339459053588226
0.125510204081633,0.114285714285714,0.327572692612477
0.128571428571429,0.114285714285714,0.315911519844679
0.131632653061224,0.114285714285714,0.304467539390133
0.13469387755102,0.114285714285714,0.29323316534548
0.137755102040816,0.114285714285714,0.282201194679458
0.140816326530612,0.114285714285714,0.271364782219679
0.143877551020408,0.114285714285714,0.260717417580594
0.146938775510204,0.114285714285714,0.250252903873257
0.15,0.114285714285714,0.239965338048959
0,0.130612244897959,0.156961220142158
0.00306122448979592,0.130612244897959,0.215425902865453
0.00612244897959184,0.130612244897959,0.273292647797215
0.00918367346938775,0.130612244897959,0.330613547786618
0.0122448979591837,0.130612244897959,0.387440512536763
0.0153061224489796,0.130612244897959,0.443823060794722
0.0183673469387755,0.130612244897959,0.499803904219953
0.0214285714285714,0.130612244897959,0.555409905029194
0.0244897959183673,0.130612244897959,0.610633181880944
0.0275510204081633,0.130612244897959,0.665390979707954
0.0306122448979592,0.130612244897959,0.719440562214292
0.0336734693877551,0.130612244897959,0.772209215815069
0.036734693877551,0.130612244897959,0.805902340008589
0.0397959183673469,0.130612244897959,0.786259819315245
0.0428571428571429,0.130612244897959,0.765468056256915
0.0459183673469388,0.130612244897959,0.744228902578513
