x_nom,f_nom,x_ki,f_ki,x_kp,f_kp
0.291652516492947,6.35116994054481,0.304248579256805,2.81814707635179,0.366333352817913,0.717772043867978
0.291515010099152,6.39769412794053,0.304235855700768,2.85227100181892,0.366554556918536,0.696762808309793
0.291416026915498,6.47582700953847,0.304227639855141,2.86433703275635,0.366751093254423,0.630616109778287
0.291330772195199,6.63863813119652,0.304226347633548,2.90116770524167,0.366962631527436,0.550533860071028
0.291241682506093,6.93381619848575,0.304230390292411,2.83939136171055,0.36717763230974,0.643210170754092
0.291157037810528,7.11923494529632,0.304227877851145,2.89926058275604,0.367490455901619,0.620669691123651
0.291073366009881,7.26907562369345,0.304225220200224,2.95322768700553,0.367692468832512,0.65855602867759
0.290997614719235,7.37916779176651,0.304221310670323,3.01001261711213,0.367893084604148,0.550685550174517
0.290921903071209,7.45211806090736,0.304218537492463,3.05096817908471,0.36809388228938,0.541959488613807
0.290850321204502,7.52533417945195,0.304221149753681,3.02405040032391,0.368288730908867,0.413735666722457
0.290776801860122,7.79272663634913,0.304219739328475,3.04391790068273,0.368494615833793,0.321031479008163
0.290687101818758,7.85271914459705,0.304211991097956,3.06560135294497,0.368679299043722,0.388219385520909
0.290682584796532,8.28238559185174,0.304212081403264,3.05956946582615,0.368851094452072,0.417601533884824
0.290561801865969,8.83672798213031,0.304214690979478,3.09052768910104,0.369142864823515,0.384840083446455
0.290559922690017,10.3366184241663,0.304229176553687,3.11426198676393,0.369334650600776,0.315217221763792
0.290499106652405,10.631107792577,0.304227744867574,3.13421229748963,0.369334650600776,0.349500329958534
0.290441554832285,9.79595688487256,0.30422909598656,3.07041631701584,0.369700007348412,0.393202389417427
0.290392289503396,8.99284810658136,0.304233689328217,3.12863573623679,0.369701063349806,0.412806696739092
0.290344664673813,8.60740054157646,0.304235159353338,3.1529032579132,0.369879447054238,0.380770287096443
0.290297595414488,8.49780743437226,0.304239293071828,3.14482260295712,0.370053915932219,0.311598573858091
0.290260189256989,8.43152044306441,0.304238997147428,3.11730929658903,0.370227975598371,0.228396263196432
0.290212945914858,8.67105468825401,0.304243983349713,3.1784578354119,0.370423252198035,0.222971386887109
0.290165099051351,8.93427078047758,0.304250293897965,3.09906115264578,0.37057942343675,0.174661876524105
0.290119443724197,9.38780878168303,0.304265026863731,3.10632723402845,0.370738724306339,0.237920023547855
0.290084790633546,9.766161430983,0.304261302463086,3.09410070964978,0.370981385802291,0.234971129630364
0.290048300639487,9.86574562339064,0.304261282223738,3.11174684628477,0.371149635562922,0.203636212143778
0.290009591954844,9.6630479997435,0.304264507861462,3.09612660159123,0.371304588238646,0.137449776829771
0.289979241458764,9.53447293035297,0.304264708327261,3.10844494219351,0.371473879471702,0.118986893078532
0.289950923699852,9.45651514148766,0.30426575964619,3.17601845442582,0.371624843703825,0.0629399264646684
0.289925279833912,9.52138602574533,0.304264725991679,3.16027551058857,0.371799724596936,-0.0890210091034238
0.289923623368964,9.73329051091581,0.304262516813706,3.2080936607285,0.371928783427268,-0.144166044880645
0.289899921296074,9.92720508940432,0.304265240553266,3.22739198625102,0.37193467539385,-0.116151495905888
0.289884095427934,10.0285322159837,0.304273742699872,3.24121284049084,0.372292922104137,-0.0714199682507493
0.289866669013144,10.0489804304329,0.304271142431865,3.19411649779607,0.372311066739303,-0.127362060381077
0.289853929778115,10.0278442487146,0.304271863385136,3.17164541727371,0.372582285589501,-0.122698806144915
0.289843739393499,9.96526830758407,0.30426892770699,3.17239640036266,0.372600290520119,-0.191356213651735
0.289839829498781,9.9502126358161,0.304266565796155,3.18883687564959,0.372729270700897,-0.22409177735247
0.289828081375931,10.0298931222909,0.304264363856393,3.13960809859747,0.372883154835481,-0.269403000720587
0.289822698902361,10.0526597898768,0.30426828651838,3.20813277211429,0.373024007167628,-0.236048507767066
0.289819614481431,10.1920696729742,0.304265102110762,3.23784480902857,0.373160178325318,-0.204123044588383
0.289812955506895,10.0594618971864,0.304262464101244,3.2053419644665,0.373269003037611,-0.282510917115278
0.289822695003319,10.0673850234645,0.30427487260873,3.17182311301031,0.373398491950199,-0.291001699773622
0.289827015436354,10.0778453881805,0.304277938553108,3.13819568988911,0.373526699588729,-0.363423631544316
0.289832845593097,10.0867368263129,0.304282567247576,3.16048492727982,0.373661751994731,-0.491727172205066
0.289836903088369,10.0646060036413,0.304284955428263,3.08377507605811,0.373850130881008,-0.522536615569325
0.289844986948805,10.1225910374929,0.304285153738771,3.08915630416662,0.373983846713716,-0.634476307313888
0.289845604519171,10.3086618034998,0.30428636251729,3.08921261969391,0.374116104371122,-0.61930069968822
0.289845606829453,10.4261703088915,0.304287114865877,3.11316439289469,0.374253687854888,-0.664403767279441
0.289872897202385,10.3730697007386,0.30429008295401,3.10692283076574,0.374254202097153,-0.69690869581479
0.289874078375061,10.4174310543512,0.304295387001756,3.15675078590784,0.374254202097153,-0.730656161819306
0.289892009249023,10.5273107364525,0.304302342012618,3.08493300864543,0.374479546183039,-0.760024841801284
0.289908019941822,10.5648318353706,0.304305206894224,3.12686505497924,0.37460261796297,-0.877941871475439
0.289927341051596,10.5741974714046,0.304307847095944,3.02913828585336,0.374711179695761,-0.812930564194454
0.289973024943876,10.739551804749,0.304311368544855,3.05957648419096,0.374826651037131,-0.816256376831137
0.290004240017003,10.6795293997502,0.304318319787833,3.0318891735489,0.375012324550885,-0.880744337445006
0.290038797340473,10.692985727541,0.304322386245964,3.07479661663982,0.375128643116033,-0.89527912728804
0.290072004447944,10.7432400956484,0.304322285559841,3.10295704824362,0.375235273700725,-0.943152279865077
0.290113728404299,10.8018266055651,0.304326035834441,2.99662931605335,0.375346782714389,-0.937173455251414
0.290143832026663,10.8103523646197,0.304331435325533,3.0471502913784,0.375443997087728,-1.02533936718753
0.290186284249526,10.8468326769209,0.304346827798924,2.9817474354414,0.375546381088387,-0.91280174519071
0.290238386790961,10.8620057143517,0.30436589477605,2.99495090852542,0.375657745803246,-0.915570792098509
0.290290286119253,10.964753008368,0.304373051282208,2.93328751393122,0.375764975330778,-0.94868503739073
0.290350089940753,11.0129327371557,0.304373051282208,2.88528047603631,0.375877451440277,-1.05467598722766
0.290441876283709,11.0591211439431,0.304377155630422,2.90375153034786,0.375983696386677,-1.15552658828629
0.290507154676861,11.0852456431013,0.304402651865481,2.8792587645541,0.376084740334241,-1.19797162403234
0.290510975598769,11.1679133120059,0.304418882343152,2.89481261729218,0.376228549705023,-1.23666193723968
0.290645038480323,11.1843469321931,0.304432407355024,2.82551787572683,0.376228979166165,-1.26735082781252
0.290653726585972,11.2266491368568,0.30444321594329,2.8237430056324,0.376318466216898,-1.3338677226942
0.290721108899504,11.3208208586704,0.304461824639206,2.82054684277254,0.376419785579996,-1.27300399287697
0.290789698829308,11.4170314352268,0.30447881723926,2.8092377315515,0.376497720496798,-1.47547562539905
0.290871261717289,11.5532058621942,0.304497288680053,2.78263757937166,0.376586635585957,-1.48615891825269
0.290972535704272,11.5610804723778,0.304534999904777,2.7755859006803,0.376673173059399,-1.50862921156136
0.291067810595571,11.6048492750005,0.304562513383855,2.80864397275759,0.376771688186365,-1.50365878365042
0.291155164910966,11.5495400262903,0.304588106350079,2.77784274984084,0.376858975529917,-1.46996424739207
0.291299085145113,11.5705291352706,0.304620197031982,2.7071758741727,0.37694686495397,-1.50323897260783
0.291408952069117,11.5923605874201,0.30464794688477,2.73821700904645,0.377086713205635,-1.5224381200557
0.291513689038586,11.6526123544483,0.304676723983524,2.67692928421361,0.377172246288549,-1.51298367190563
0.291633474740204,11.7136356544783,0.304709706460883,2.68251412888287,0.377262062923928,-1.54445376440155
0.291741268337706,11.7904160521601,0.304719895753236,2.67422933809081,0.377331535233416,-1.54231377856825
0.291861178221051,11.7846173821491,0.304770202836318,2.67955025385125,0.37741614984762,-1.45710801473263
0.291987237691805,11.7770577115292,0.304779380019122,2.62472476945101,0.377495929523583,-1.48119039656523
0.292128348199618,11.8747797862318,0.304834380033559,2.69318001012497,0.377496112420877,-1.53500908637049
0.292132014523111,11.8402424907967,0.304874742697791,2.64973121481462,0.377656233463217,-1.65383552985173
0.292262895779693,11.8963110607143,0.304914023753392,2.68291998950069,0.377657964858486,-1.66794840004327
0.292392038203868,11.9415612404688,0.304947208808865,2.6716942612952,0.377733471045494,-1.72222672885162
0.292611045467557,11.9877662742522,0.304975614965019,2.69087788409754,0.377853470318011,-1.74741654555276
0.292772619923799,11.9326186026082,0.305020592956487,2.71451293967433,0.377930073795126,-1.77051131310213
0.292901450337939,11.8860732911712,0.305065829288304,2.70770581157213,0.378006387921068,-1.78001118160797
0.293063079712909,11.8677865522493,0.305111143398875,2.64356498006972,0.378067026217948,-1.75908547742882
0.293225784296349,11.8431933660657,0.305159296224676,2.68713332068351,0.378138177558843,-1.91845492610768
0.293402033955646,11.9457400010022,0.305222736778919,2.60983682164639,0.378203010558129,-1.88744636197429
0.293567244070435,11.8879930667943,0.305302790003385,2.64423179973246,0.378267817542348,-1.92398250723464
