x_nom,v_nom,f_nom,x_ki,v_ki,f_ki,x_kp,v_kp,f_kp
0.295016064242862,-0.136873290779778,-3.39207203305881,0.304408049923535,-0.0147444215275274,-2.67579259836866,0.358838658206112,0.278565922062421,-0.929479601024546
0.294828113495499,-0.13522294698622,-3.58127815491418,0.304398093279794,-0.0131475131250862,-2.70068541863229,0.359120888565093,0.277373102195455,-0.885430208621795
0.294683948976154,-0.133484300031877,-3.64548992064643,0.30437388431104,-0.0115659538425227,-2.76595045077668,0.359412412075196,0.276031168593152,-0.875917570509888
0.294541580946222,-0.131668735507702,-3.68490323758438,0.304352162522351,-0.00999059980857015,-2.80666075513009,0.359808280343319,0.274508843144059,-0.831749844966824
0.294412302295511,-0.129796291009107,-3.77168745100684,0.304341921417885,-0.00841616183667003,-2.75158777200545,0.36007271398233,0.272800745354661,-0.841969659162087
0.29427929197354,-0.127890928706385,-3.91570216678456,0.304331889086374,-0.00684094657069718,-2.70024680175436,0.360355743345425,0.270925222698732,-0.919564523316169
0.294152495670295,-0.125978271111601,-4.09803070221799,0.304325507034275,-0.00526518253096725,-2.67706732583289,0.360616042701685,0.268912111907727,-0.911604582620014
0.294025858888323,-0.124084947666419,-4.5044702314219,0.304323472254901,-0.00368969038694946,-2.62405022267259,0.360894961897727,0.266793834836416,-0.937468533170944
0.293900983401309,-0.122238444348296,-4.54882669804078,0.304320945466583,-0.00211511655529157,-2.65521836935951,0.361151217383938,0.264603443384045,-1.01630625503755
0.293777754420498,-0.120464988911155,-4.60018434135485,0.304318744560208,-0.000541547401606602,-2.71976947748438,0.361434524803233,0.262375534235506,-0.987815354079707
0.293770140970335,-0.118781748018257,-4.65070143949472,0.304328419537091,0.00103196868995459,-2.63340186471586,0.361698497440219,0.260148110286241,-0.934214985146874
0.293608813068548,-0.117189388441276,-4.66896805886369,0.304330290499527,0.00260786120439276,-2.65525406200137,0.361972394654299,0.257964001198637,-0.831127774190155
0.293478751597006,-0.115676819876783,-4.77685542977804,0.304320578617161,0.00418912992579646,-2.68769771037396,0.362217568549875,0.255865252554079,-0.837951643696719
0.293369950663335,-0.114232636168438,-4.87420466516548,0.304330002196768,0.00577752324415142,-2.63677304660106,0.362224764301389,0.253873505504834,-0.811941381532849
0.293254274469181,-0.112848968339704,-4.90961297976591,0.304333418569346,0.00737285338336603,-2.67688220376925,0.362587380071914,0.251973122175761,-0.8302659845494
0.29314837739403,-0.111518490002212,-5.10298211927664,0.304333418569346,0.00897302082073868,-2.67769578799431,0.362863090536137,0.250123298983818,-0.73831979837968
0.293049570120663,-0.110231604108098,-5.19149400426994,0.304337034755298,0.0105734983881493,-2.66522414102069,0.363100114497591,0.248284202864045,-0.745027601734526
