i;ii;iii;iv
0.12889;-0.002063;0.11809;0.02052
0.12581;-0.0029526;0.11949;0.021027
0.12275;-0.0038298;0.12065;0.021293
0.11972;-0.0046929;0.12153;0.021305
0.11674;-0.0055397;0.12215;0.02105
0.11382;-0.0063688;0.1225;0.020515
0.11098;-0.0071785;0.1226;0.01969
0.10823;-0.0079629;0.12244;0.018567
0.10559;-0.0087099;0.12206;0.017142
0.10309;-0.0094015;0.12148;0.015419
0.10072;-0.010017;0.12071;0.01341
0.098474;-0.010538;0.11978;0.011136
0.096352;-0.010949;0.11871;0.0086253
0.094334;-0.011241;0.11753;0.0059133
0.092409;-0.011404;0.11624;0.0030367
0.090568;-0.011434;0.11486;3.4037e-05
0.088799;-0.01133;0.11341;-0.003055
0.087087;-0.011096;0.11189;-0.0061913
0.08541;-0.010746;0.11029;-0.0093391
0.083739;-0.010302;0.10863;-0.012471
0.082052;-0.0097902;0.1069;-0.015573
0.080324;-0.0092359;0.10508;-0.018645
0.078539;-0.0086639;0.10319;-0.021697
0.076681;-0.0080954;0.1012;-0.024747
0.074733;-0.0075495;0.099104;-0.027811
0.072684;-0.0070428;0.096896;-0.030899
0.070524;-0.0065871;0.094565;-0.034019
0.06825;-0.0061862;0.092106;-0.037164
0.065867;-0.0058347;0.089513;-0.040318
0.063389;-0.0055195;0.086787;-0.04345
0.060835;-0.0052236;0.083932;-0.046517
0.058226;-0.004929;0.080957;-0.049462
0.055589;-0.0046193;0.077878;-0.052221
0.052953;-0.0042809;0.074714;-0.054726
0.050347;-0.0039043;0.071484;-0.056914
0.047802;-0.0034843;0.068207;-0.058727
0.045344;-0.0030198;0.064902;-0.060112
0.042992;-0.0025139;0.061588;-0.061029
0.040759;-0.001976;0.058285;-0.061446
0.03865;-0.0014222;0.055014;-0.061352
0.036664;-0.00087268;0.051796;-0.060752
0.034799;-0.00034888;0.048646;-0.059668
0.033045;0.00012925;0.04558;-0.058138
0.031392;0.00054495;0.042605;-0.056206
0.029825;0.00088556;0.039726;-0.053923
0.028328;0.0011423;0.036944;-0.051344
0.026886;0.0013104;0.034258;-0.048526
0.025481;0.0013909;0.031663;-0.045535
0.024099;0.0013918;0.02916;-0.04244
0.022729;0.0013254;0.026749;-0.039305
0.021359;0.0012064;0.024432;-0.036189
0.019984;0.0010496;0.022208;-0.033133
0.018604;0.00086963;0.020078;-0.030162
0.017223;0.00068085;0.018041;-0.027288
0.015848;0.00049731;0.016098;-0.024516
0.014482;0.00033233;0.014253;-0.021848
0.013132;0.00019684;0.01251;-0.019285
0.011801;9.6913e-05;0.010874;-0.016831
0.010495;3.2379e-05;0.0093505;-0.014496
0.0092241;-1.9977e-06;0.0079418;-0.012292
0.007996;-1.4068e-05;0.00665;-0.010239
0.0068203;-1.2126e-05;0.0054767;-0.0083548
0.0057053;-3.2303e-06;0.004423;-0.0066562
0.0046593;7.6963e-06;0.0034894;-0.0051551
0.003691;1.7315e-05;0.0026747;-0.0038569
0.0028103;2.2927e-05;0.0019759;-0.0027603
0.0020286;2.2964e-05;0.001388;-0.0018602
0.0013575;1.8173e-05;0.00090635;-0.0011509
0.00080907;1.1261e-05;0.00052788;-0.0006254
0.00039409;5.1006e-06;0.00025139;-0.00027294
0.00012195;1.3225e-06;7.6094e-05;-7.4367e-05
0;0;0;0
8.6552e-05;6.8031e-05;0.00019344;-8.3874e-05
0.00027892;0.00021681;0.00062634;-0.00026947
0.00057119;0.00044199;0.0012837;-0.00054964
0.00095599;0.00074158;0.0021395;-0.00091517
0.0014249;0.0011152;0.0031588;-0.0013551
0.0019692;0.001565;0.0043034;-0.0018576
0.0025814;0.0020957;0.0055377;-0.0024104
0.0032567;0.0027135;0.0068309;-0.0030029
0.0039946;0.0034239;0.0081556;-0.0036278
0.0047992;0.0042298;0.0094863;-0.0042831
0.005677;0.0051319;0.010799;-0.0049712
0.006635;0.0061302;0.012074;-0.0056992
0.0076786;0.0072249;0.0133;-0.0064794
0.0088118;0.008416;0.014471;-0.0073303
0.010037;0.0097015;0.015592;-0.0082758
0.011355;0.011076;0.01667;-0.0093436
0.012766;0.012532;0.017717;-0.010563
0.014266;0.014056;0.018751;-0.011959
0.01585;0.015637;0.019794;-0.013558
0.017511;0.017262;0.020867;-0.015377
0.019241;0.018917;0.021992;-0.017431
0.021035;0.020589;0.023182;-0.019727
0.022886;0.022264;0.024443;-0.022265
0.024792;0.023926;0.025776;-0.025038
0.026751;0.02556;0.027179;-0.028033
0.028761;0.027152;0.028648;-0.03123
0.030823;0.02869;0.030176;-0.034605
0.032937;0.030165;0.03175;-0.038133
0.035107;0.031569;0.033357;-0.041789
0.037336;0.032897;0.034978;-0.045545
0.039629;0.034144;0.036596;-0.049374
0.04199;0.035305;0.038194;-0.05325
0.044418;0.036376;0.039761;-0.057155
0.046912;0.037353;0.041287;-0.061076
0.049466;0.038232;0.042766;-0.065004
0.052071;0.039014;0.044196;-0.068933
0.054717;0.039697;0.045579;-0.072862
0.057395;0.040284;0.046919;-0.076789
0.060097;0.040774;0.04822;-0.080718
0.062816;0.041168;0.049486;-0.084653
0.065547;0.041461;0.050722;-0.0886
0.068287;0.04165;0.051934;-0.092562
0.071034;0.041732;0.053131;-0.096538
0.073787;0.041699;0.054319;-0.10052
0.076543;0.041544;0.055504;-0.10448
0.079303;0.041262;0.056692;-0.1084
0.082066;0.04085;0.057884;-0.11225
0.084833;0.040309;0.059084;-0.116
0.087605;0.039644;0.060288;-0.11963
0.090384;0.038865;0.061496;-0.12309
0.093174;0.037985;0.062701;-0.12637
0.09598;0.037022;0.063902;-0.12944
0.098805;0.035992;0.065098;-0.13227
0.10165;0.034916;0.06629;-0.13485
0.10452;0.033814;0.067481;-0.13717
0.10741;0.032708;0.068677;-0.13923
0.11031;0.031621;0.069885;-0.14102
0.11322;0.030574;0.071112;-0.14254
0.11614;0.029579;0.072362;-0.14381
0.11905;0.028643;0.07364;-0.14482
0.12194;0.027765;0.074947;-0.14558
0.12481;0.026944;0.07628;-0.14612
0.12764;0.026173;0.07764;-0.14645
0.13044;0.025446;0.079026;-0.14656
0.13319;0.024757;0.080434;-0.14647
0.13589;0.024102;0.081861;-0.14618
0.13854;0.023478;0.083299;-0.1457
0.14112;0.022887;0.084738;-0.14504
0.14364;0.022332;0.08617;-0.14422
0.14611;0.021817;0.087584;-0.14325
0.14851;0.021348;0.088968;-0.14216
0.15084;0.020926;0.090312;-0.14095
0.15312;0.020555;0.091604;-0.13967
0.15534;0.020238;0.092834;-0.13833
0.1575;0.019977;0.093991;-0.13697
0.15961;0.019773;0.095066;-0.13563
0.16167;0.019623;0.096048;-0.13432
0.16369;0.019522;0.096926;-0.13309
0.16568;0.019461;0.097685;-0.13194
0.16764;0.01943;0.098308;-0.13089
0.16959;0.019422;0.098777;-0.12997
0.17154;0.019433;0.099075;-0.12917
0.17349;0.019462;0.099186;-0.12851
0.17546;0.019508;0.099096;-0.12799
0.17746;0.019573;0.098795;-0.1276
0.17948;0.019656;0.098277;-0.12731
0.18154;0.019764;0.097542;-0.12711
0.18365;0.0199;0.096598;-0.12697
0.18579;0.020072;0.095458;-0.12685
0.18798;0.020286;0.094139;-0.12672
0.19023;0.020542;0.092661;-0.12655
0.19252;0.020842;0.091045;-0.12631
0.19487;0.021183;0.089313;-0.12596
0.19728;0.021562;0.087489;-0.12548
0.19974;0.021976;0.0856;-0.12485
0.20226;0.022422;0.083672;-0.12406
0.20484;0.022893;0.081725;-0.12308
0.20746;0.023379;0.07978;-0.12191
0.21012;0.023868;0.077851;-0.12053
0.21282;0.024353;0.075953;-0.11894
0.21553;0.024828;0.074094;-0.11713
0.21825;0.025293;0.072279;-0.1151
0.22095;0.025748;0.070506;-0.11285
0.2236;0.026198;0.068773;-0.11038
0.22619;0.026646;0.067073;-0.10771
0.22868;0.027099;0.0654;-0.10483
0.23103;0.027563;0.063748;-0.10179
0.2332;0.028044;0.062108;-0.098617
0.23516;0.028545;0.060473;-0.095348
0.23687;0.029071;0.058834;-0.092033
0.2383;0.029622;0.057182;-0.088721
0.23942;0.030201;0.05551;-0.085465
0.2402;0.03081;0.053811;-0.082321
0.24062;0.031455;0.052082;-0.079345
0.24068;0.032144;0.050324;-0.076591
0.24037;0.032883;0.048541;-0.074105
0.23966;0.033676;0.046737;-0.071925
0.23856;0.034525;0.044918;-0.070075
0.23707;0.035427;0.043091;-0.068575
0.2352;0.036378;0.04126;-0.067436
0.23295;0.03737;0.039432;-0.066665
0.23036;0.038397;0.03761;-0.066269
0.22742;0.039446;0.035801;-0.06625
0.22417;0.040503;0.034006;-0.066603
0.22064;0.041553;0.032229;-0.06732
0.21689;0.04258;0.030472;-0.068383
0.21299;0.043574;0.028735;-0.069776
0.20901;0.044528;0.027018;-0.071476
0.20505;0.045437;0.025317;-0.073459
0.2012;0.046298;0.023631;-0.075701
0.19754;0.047107;0.021952;-0.078174
0.19411;0.047858;0.020274;-0.080849
0.19093;0.048548;0.018593;-0.083699
0.188;0.049173;0.016903;-0.086697
0.18533;0.049732;0.015197;-0.089817
0.18295;0.050229;0.013469;-0.093036
0.18084;0.050668;0.011714;-0.096329
0.17898;0.051051;0.0099275;-0.09967
0.17732;0.051381;0.0081075;-0.10303
0.1758;0.051658;0.0062578;-0.10638
0.17435;0.051883;0.0043869;-0.10967
0.17292;0.052055;0.0025081;-0.11288
0.17146;0.052169;0.00063633;-0.11594
0.16992;0.052221;-0.0012137;-0.11881
0.16825;0.052205;-0.0030287;-0.12144
0.1664;0.052114;-0.0047967;-0.12378
0.16433;0.051944;-0.006507;-0.12578
0.16202;0.051696;-0.0081511;-0.12742
0.15946;0.051371;-0.0097235;-0.12866
0.15665;0.050972;-0.011221;-0.12948
0.15359;0.050503;-0.012643;-0.12989
0.15029;0.049967;-0.013986;-0.12989
0.14676;0.049368;-0.01525;-0.12947
0.14302;0.048712;-0.016428;-0.12865
0.1391;0.048004;-0.017514;-0.12747
0.13503;0.047249;-0.018501;-0.12592
0.13084;0.046449;-0.019384;-0.12405
0.12657;0.045607;-0.020158;-0.12186
0.12224;0.044721;-0.020822;-0.11938
0.11788;0.043789;-0.021379;-0.11663
0.11353;0.042807;-0.021829;-0.11364
0.1092;0.041772;-0.022174;-0.11042
0.10493;0.04068;-0.022414;-0.10699
0.10074;0.039527;-0.022552;-0.10336
0.096639;0.038309;-0.02259;-0.099533
0.092637;0.037025;-0.022529;-0.095523
0.088741;0.035673;-0.022372;-0.091345
0.084948;0.03426;-0.022122;-0.087028
0.081249;0.032793;-0.021779;-0.082605
0.077629;0.031284;-0.021348;-0.078112
0.074068;0.029744;-0.020833;-0.073579
0.070548;0.028185;-0.02024;-0.069027
0.067052;0.02662;-0.019575;-0.064477
0.063565;0.02506;-0.018844;-0.059948
0.060075;0.023519;-0.018051;-0.055462
0.056572;0.022006;-0.017202;-0.051043
0.053056;0.020529;-0.016305;-0.046714
0.04953;0.019092;-0.01537;-0.0425
0.046002;0.017695;-0.014409;-0.038424
0.042484;0.01634;-0.013435;-0.034512
0.038991;0.015026;-0.012456;-0.030788
0.035541;0.013752;-0.011481;-0.027275
0.032155;0.01252;-0.010519;-0.023989
0.028857;0.011331;-0.0095754;-0.020942
0.02567;0.010183;-0.0086556;-0.018135
0.022614;0.0090756;-0.0077639;-0.015566
0.019707;0.0080073;-0.006904;-0.013227
0.016966;0.0069791;-0.0060793;-0.011109
0.014406;0.0059952;-0.0052924;-0.0092035
0.012039;0.0050613;-0.0045447;-0.0075011
0.0098757;0.0041838;-0.0038375;-0.0059911
0.0079208;0.0033692;-0.0031724;-0.0046642
0.0061762;0.0026245;-0.0025521;-0.003514
0.0046419;0.0019575;-0.0019799;-0.0025375
0.0033185;0.0013776;-0.0014608;-0.001732
0.0022079;0.00089421;-0.0010022;-0.0010926
0.001314;0.00051455;-0.00061387;-0.00061162
0.00064207;0.0002412;-0.00030775;-0.00027869
0.00020008;7.1803e-05;-9.794e-05;-8.0468e-05
0;0;0;0
4.0092e-05;2.8709e-05;4.2547e-05;0.00019869
0.00012781;9.4611e-05;0.0001387;0.00063237
0.00025794;0.00019846;0.00028568;0.0012775
0.00042398;0.00034019;0.00047941;0.0021072
0.0006182;0.00051927;0.00071571;0.0030912
0.00083181;0.00073605;0.00098994;0.0042005
0.0010555;0.00099298;0.0012962;0.0054138
0.0012796;0.0012954;0.0016269;0.0067193
0.0014943;0.0016517;0.0019732;0.0081092
0.0016897;0.0020719;0.0023254;0.0095748
0.0018562;0.0025652;0.0026727;0.011105
0.0019856;0.0031378;0.0030046;0.012686
0.0020719;0.0037942;0.0033123;0.014309
0.0021106;0.0045401;0.0035911;0.015965
0.0020986;0.0053836;0.0038403;0.01765
0.002034;0.006334;0.004062;0.019353
0.0019167;0.0073995;0.0042596;0.021054
0.0017479;0.0085856;0.0044376;0.022718
0.0015294;0.0098946;0.0046013;0.024295
0.0012618;0.011326;0.0047573;0.025729
0.00094497;0.012876;0.0049145;0.026965
0.00057819;0.01454;0.0050833;0.027951
0.00016024;0.016315;0.0052754;0.028642
-0.00031008;0.018197;0.0055026;0.028999
-0.00083277;0.020179;0.0057754;0.028991
-0.0014062;0.022255;0.0061044;0.028597
-0.0020274;0.024419;0.0064995;0.027811
-0.0026927;0.026665;0.0069703;0.026639
-0.0033959;0.028985;0.0075249;0.0251
-0.0041279;0.031374;0.0081691;0.023223
-0.0048762;0.033828;0.008906;0.021043
-0.005624;0.036344;0.009737;0.018604
-0.0063511;0.03892;0.010662;0.015949
-0.0070355;0.041551;0.011679;0.013127
-0.0076559;0.044232;0.012786;0.010187
-0.0081919;0.046954;0.013977;0.0071752
-0.0086241;0.049709;0.015244;0.0041305
-0.0089342;0.052489;0.016581;0.0010795
-0.0091072;0.055288;0.017982;-0.0019612
-0.0091316;0.058103;0.01944;-0.0049832
-0.0089987;0.060929;0.020948;-0.0079856
-0.0087032;0.063766;0.022501;-0.010973
-0.0082441;0.06661;0.024097;-0.013953
-0.0076244;0.069458;0.025739;-0.016934
-0.0068501;0.072304;0.027435;-0.019927
-0.0059302;0.075139;0.029192;-0.022938
-0.0048783;0.077958;0.031021;-0.025971
-0.0037146;0.080757;0.032929;-0.029026
-0.0024674;0.083531;0.034923;-0.032098
-0.0011719;0.086278;0.037011;-0.035176
0.00013122;0.088993;0.039192;-0.03825
0.0013993;0.09167;0.041465;-0.041309
0.002589;0.094301;0.043822;-0.044346
0.003659;0.09688;0.046249;-0.047355
0.0045705;0.0994;0.048729;-0.050333
0.0052884;0.10185;0.051247;-0.053278
0.0057825;0.10424;0.053787;-0.05619
0.0060286;0.10654;0.056336;-0.059072
0.0060101;0.10875;0.058878;-0.061928
0.0057165;0.11086;0.061401;-0.064761
0.0051411;0.11284;0.063893;-0.067573
0.0042772;0.11468;0.066345;-0.070357
0.0031179;0.11636;0.06875;-0.073103
0.0016579;0.11788;0.071103;-0.075793
-0.00010296;0.1192;0.0734;-0.078408
-0.0021574;0.12031;0.075637;-0.080925
-0.0044915;0.12121;0.077812;-0.083314
-0.0070879;0.12189;0.079918;-0.085536
-0.0099302;0.12235;0.08195;-0.087552
-0.013004;0.12258;0.0839;-0.089318
-0.016298;0.1226;0.085759;-0.090793
-0.019797;0.12241;0.087513;-0.09194
-0.023483;0.12203;0.089143;-0.092728
-0.027328;0.12146;0.090629;-0.093132
-0.031295;0.12072;0.091949;-0.093143
-0.035331;0.11985;0.093078;-0.092762
-0.03937;0.11886;0.09399;-0.092007
-0.043328;0.11778;0.094657;-0.090908
-0.047121;0.11663;0.095053;-0.089508
-0.050666;0.11542;0.095153;-0.087856
-0.053898;0.11418;0.094935;-0.085999
-0.056776;0.11293;0.094381;-0.083985
-0.059282;0.11169;0.093478;-0.08186
-0.061417;0.11047;0.092217;-0.079669
-0.063192;0.10928;0.090601;-0.077462
-0.064616;0.10814;0.08864;-0.075282
-0.065697;0.10704;0.086355;-0.073167
-0.066453;0.106;0.083777;-0.071141
-0.066915;0.105;0.080944;-0.069222
-0.067135;0.10404;0.077903;-0.067421
-0.067174;0.10312;0.074703;-0.065745
-0.067093;0.10221;0.071392;-0.064197
-0.066943;0.10132;0.068018;-0.062774
-0.066765;0.10044;0.064623;-0.061472
-0.066597;0.099561;0.061244;-0.060287
-0.066477;0.098678;0.057912;-0.059211
-0.06644;0.097792;0.054651;-0.058244
-0.066513;0.09691;0.05148;-0.057395
-0.06671;0.09604;0.048409;-0.056679
-0.067032;0.09519;0.045442;-0.056111
-0.067467;0.09437;0.042582;-0.055707
-0.067997;0.093588;0.039831;-0.055475
-0.068598;0.092854;0.037192;-0.055423
-0.069245;0.092178;0.034672;-0.055558
-0.06991;0.091574;0.032281;-0.055887
-0.070559;0.09105;0.030028;-0.056411
-0.071155;0.090613;0.02792;-0.057125
-0.071656;0.090267;0.025964;-0.058011
-0.072021;0.09001;0.024165;-0.059042
-0.072213;0.089841;0.022527;-0.060188
-0.072199;0.089754;0.021052;-0.061419
-0.071955;0.089745;0.019741;-0.062702
-0.071462;0.089808;0.018592;-0.064008
-0.070704;0.089937;0.017604;-0.065309
-0.069673;0.09013;0.016773;-0.066576
-0.068366;0.090385;0.016094;-0.067787
-0.06679;0.090702;0.015557;-0.068927
-0.064964;0.091081;0.015154;-0.069992
-0.062912;0.091523;0.014873;-0.070989
-0.060666;0.092028;0.014705;-0.071934
-0.058262;0.092592;0.01464;-0.072846
-0.055743;0.093214;0.014668;-0.073749
-0.053152;0.093887;0.01478;-0.074672
-0.050534;0.094602;0.014968;-0.075645
-0.04793;0.09535;0.015223;-0.076694
-0.045379;0.096115;0.015533;-0.077835
-0.042913;0.09688;0.015888;-0.079071
-0.040554;0.09762;0.016275;-0.080391
-0.038322;0.098312;0.016683;-0.081775
-0.036228;0.098932;0.017101;-0.083199
-0.034277;0.099457;0.017515;-0.084634
-0.03247;0.099868;0.01791;-0.086048
-0.030804;0.10014;0.018271;-0.087406
-0.029272;0.10027;0.018588;-0.08867
-0.027866;0.10022;0.018851;-0.089803
-0.026575;0.099996;0.019056;-0.090773
-0.025385;0.099581;0.019198;-0.091557
-0.024285;0.098977;0.019274;-0.092141
-0.023261;0.098186;0.019281;-0.092518
-0.0223;0.097212;0.019218;-0.092683
-0.021389;0.096057;0.019085;-0.092636
-0.02052;0.094724;0.018884;-0.092377
-0.019687;0.093217;0.018618;-0.091911
-0.018887;0.091543;0.018289;-0.091245
-0.018118;0.089712;0.017898;-0.090388
-0.017375;0.087734;0.017447;-0.089346
-0.016655;0.085618;0.016938;-0.088115
-0.015954;0.083374;0.016381;-0.086685
-0.01527;0.081011;0.015786;-0.085037
-0.014599;0.078534;0.015164;-0.083148
-0.013937;0.075951;0.014529;-0.080998
-0.013281;0.07327;0.013893;-0.078567
-0.012626;0.070498;0.013266;-0.075848
-0.011972;0.067642;0.012656;-0.072838
-0.011318;0.064707;0.012068;-0.069544
-0.010667;0.061704;0.011504;-0.065983
-0.010023;0.058644;0.010969;-0.062185
-0.0093928;0.055542;0.010462;-0.058194
-0.0087819;0.052415;0.0099819;-0.054064
-0.0081978;0.049279;0.0095263;-0.04986
-0.0076486;0.046152;0.0090914;-0.045644
-0.0071413;0.043046;0.0086745;-0.041478
-0.0066809;0.039976;0.0082739;-0.037422
-0.0062691;0.036953;0.0078895;-0.033526
-0.0059046;0.033986;0.0075208;-0.029832
-0.0055849;0.031083;0.0071668;-0.026376
-0.0053064;0.028246;0.0068259;-0.023178
-0.0050645;0.02548;0.0064958;-0.020243
-0.0048532;0.022787;0.0061738;-0.017563
-0.0046651;0.020174;0.005857;-0.015116
-0.0044925;0.01765;0.0055435;-0.012872
-0.0043284;0.015226;0.0052324;-0.010799
-0.0041676;0.012912;0.0049249;-0.0088639
-0.0040071;0.010719;0.0046236;-0.0070421
-0.0038452;0.008655;0.0043321;-0.0053242
-0.0036817;0.0067289;0.0040545;-0.003715
-0.0035169;0.0049492;0.0037943;-0.0022323
-0.0033517;0.0033252;0.003554;-0.00090025
-0.0031884;0.0018669;0.0033333;0.00025921
-0.0030297;0.00058362;0.0031285;0.001234
-0.0028778;-0.00051784;0.0029324;0.0020243
-0.0027334;-0.0014347;0.0027362;0.0026396
-0.0025958;-0.0021689;0.0025315;0.0030925
-0.0024627;-0.0027263;0.0023129;0.0033948
-0.0023303;-0.0031163;0.0020792;0.0035562
-0.0021933;-0.0033505;0.0018333;0.0035863
-0.0020466;-0.0034417;0.0015816;0.0034978
-0.0018866;-0.0034039;0.0013327;0.0033065
-0.0017113;-0.0032524;0.0010949;0.0030308
-0.0015202;-0.0030057;0.00087502;0.0026911
-0.0013149;-0.0026847;0.00067714;0.0023086
-0.0010999;-0.0023112;0.00050363;0.0019047
-0.00088257;-0.0019078;0.00035605;0.001501
-0.00067221;-0.0014981;0.00023541;0.0011189
-0.00047887;-0.0011058;0.00014195;0.00077785
-0.00031174;-0.00075193;7.4871e-05;0.000494
-0.00017811;-0.0004533;3.2009e-05;0.00027655
-8.2157e-05;-0.00022268;9.3969e-06;0.00012612
-2.395e-05;-6.9371e-05;1.1074e-06;3.6738e-05
0;0;0;0
9.5583e-05;-1.5953e-05;-7.3068e-05;-6.4592e-05
0.00030948;-5.462e-05;-0.00023738;-0.00018727
0.00063849;-0.00012053;-0.00049009;-0.00033824
0.0010801;-0.00021995;-0.00082788;-0.00049223
0.0016327;-0.00035966;-0.0012477;-0.00063474
0.0022964;-0.00054508;-0.0017476;-0.00076578
0.0030724;-0.00077937;-0.0023272;-0.00089871
0.0039636;-0.0010645;-0.0029891;-0.0010553
0.0049729;-0.0014027;-0.0037381;-0.0012594
0.0061027;-0.0017972;-0.0045793;-0.0015332
0.007354;-0.0022507;-0.0055182;-0.0018967
0.0087254;-0.0027647;-0.0065608;-0.0023677
0.010213;-0.0033387;-0.0077141;-0.0029618
0.011811;-0.0039708;-0.0089841;-0.0036898
0.013513;-0.0046582;-0.010374;-0.004556
0.015309;-0.0053986;-0.01188;-0.0055587
0.01719;-0.006191;-0.013493;-0.0066922
0.019148;-0.0070345;-0.015199;-0.0079466
0.021175;-0.0079271;-0.016982;-0.0093077
0.023263;-0.008865;-0.01883;-0.010755
0.025409;-0.0098427;-0.020729;-0.01226
0.027609;-0.010855;-0.022671;-0.013792
0.029861;-0.011895;-0.024647;-0.015318
0.032161;-0.012957;-0.026652;-0.016806
0.034505;-0.014036;-0.028685;-0.018239
0.036884;-0.015129;-0.030743;-0.019606
0.039289;-0.016234;-0.032822;-0.020908
0.041708;-0.01735;-0.034921;-0.022146
0.044131;-0.018471;-0.037035;-0.023321
0.046544;-0.01959;-0.039163;-0.024432
0.048936;-0.020696;-0.041304;-0.025477
0.051298;-0.021777;-0.043458;-0.026453
0.053623;-0.02282;-0.045626;-0.027364
0.055907;-0.023814;-0.047809;-0.028208
0.05815;-0.024748;-0.050006;-0.028972
0.060353;-0.025611;-0.052219;-0.029635
0.062522;-0.026396;-0.05445;-0.030167
0.064663;-0.027096;-0.056699;-0.030533
0.066784;-0.027709;-0.058968;-0.030699
0.068897;-0.028233;-0.061254;-0.030636
0.071015;-0.028668;-0.063558;-0.030318
0.073156;-0.029018;-0.065873;-0.029722
0.075337;-0.029285;-0.068194;-0.028826
0.077575;-0.029471;-0.070514;-0.027616
0.079887;-0.029581;-0.072826;-0.026086
0.082284;-0.029614;-0.075125;-0.024242
0.084778;-0.029572;-0.077407;-0.022101
0.087378;-0.029454;-0.079664;-0.019691
0.09009;-0.029257;-0.081889;-0.01704
0.092916;-0.028977;-0.084077;-0.014181
0.095857;-0.028613;-0.086219;-0.011147
0.098909;-0.028162;-0.088312;-0.0079696
0.10207;-0.027624;-0.090354;-0.0046839
0.10532;-0.026999;-0.092343;-0.0013189
0.10866;-0.026282;-0.09428;0.0021052
0.11209;-0.02547;-0.096165;0.0055806
0.11559;-0.024557;-0.098001;0.0091089
0.11916;-0.023541;-0.09979;0.012694
0.12278;-0.022418;-0.10154;0.016335
0.12645;-0.021186;-0.10325;0.020023
0.13017;-0.019846;-0.10492;0.023749
0.13392;-0.018397;-0.10657;0.027501
0.13771;-0.016835;-0.10819;0.031269
0.14154;-0.015157;-0.10979;0.035044
0.14539;-0.013361;-0.11136;0.038814
0.14926;-0.011446;-0.1129;0.042568
0.15315;-0.0094125;-0.11441;0.046292
0.15704;-0.0072631;-0.11587;0.049968
0.16094;-0.0049976;-0.11729;0.053578
0.16483;-0.0026146;-0.11866;0.057097
0.16869;-0.00011224;-0.11997;0.060501
0.1725;0.0025115;-0.12123;0.063757
0.17623;0.0052578;-0.12243;0.066832
0.17985;0.0081264;-0.12358;0.069692
0.18332;0.011115;-0.12468;0.072311
