i;ii;iii;iv
4.7047e-05;0.0007193;0.002201;0.00015674
6.6488e-05;0.00056236;0.0016949;0.00017527
6.9311e-05;0.00041823;0.0012379;0.00016834
6.0054e-05;0.00028912;0.0008388;0.00014195
4.3537e-05;0.0001783;0.00050657;0.00010298
2.4744e-05;8.9908e-05;0.00025018;5.9571e-05
8.647e-06;2.8764e-05;7.8502e-05;2.1403e-05
0;0;0;0
-2.6682e-05;1.5976e-05;3.686e-05;3.8266e-05
-8.5794e-05;5.2117e-05;0.00011934;0.00012286
-0.00017505;0.00010795;0.00024599;0.00025001
-0.00029165;0.00018248;0.00041526;0.00041477
-0.00043238;0.00027415;0.00062551;0.00061125
-0.00059382;0.00038074;0.00087513;0.00083281
-0.00077244;0.00049927;0.0011625;0.0010723
-0.00096476;0.00062602;0.0014864;0.0013221
-0.0011674;0.00075672;0.0018455;0.0015746
-0.0013773;0.00088685;0.0022395;0.0018221
-0.0015914;0.001012;0.0026682;0.0020572
-0.0018073;0.0011281;0.0031324;0.0022728
-0.0020227;0.001232;0.0036337;0.0024625
-0.0022361;0.0013217;0.0041742;0.0026204
-0.0024465;0.0013963;0.0047565;0.0027417
-0.0026537;0.001457;0.0053834;0.0028224
-0.0028582;0.0015063;0.0060572;0.00286
-0.0030608;0.0015479;0.0067799;0.0028532
-0.0032628;0.0015868;0.0075527;0.0028027
-0.0034654;0.0016281;0.0083759;0.0027106
-0.0036697;0.0016772;0.0092484;0.0025816
-0.0038767;0.0017393;0.010168;0.0024219
-0.0040866;0.0018185;0.011131;0.0022396
-0.0042994;0.0019178;0.012133;0.002044
-0.0045145;0.002039;0.01317;0.0018451
-0.0047307;0.0021823;0.014237;0.0016529
-0.0049467;0.0023472;0.015327;0.0014775
-0.0051612;0.0025323;0.016436;0.0013281
-0.0053729;0.0027356;0.017559;0.0012126
-0.005581;0.002955;0.018693;0.0011376
-0.0057852;0.0031885;0.019833;0.0011081
-0.0059861;0.0034341;0.020978;0.0011278
-0.0061852;0.0036903;0.022124;0.0011991
-0.0063848;0.0039557;0.023269;0.0013235
-0.0065878;0.0042293;0.024413;0.0015013
-0.0067973;0.0045102;0.025553;0.0017319
-0.0070163;0.0047976;0.02669;0.0020137
-0.0072477;0.0050903;0.027823;0.0023445
-0.0074939;0.0053872;0.028952;0.0027208
-0.0077564;0.0056865;0.030078;0.0031391
-0.008036;0.005986;0.031203;0.0035954
-0.0083324;0.0062831;0.032326;0.0040858
-0.0086448;0.0065748;0.03345;0.0046065
-0.0089717;0.006858;0.034575;0.0051542
-0.0093112;0.0071298;0.035704;0.0057262
-0.0096614;0.0073875;0.036839;0.0063205
-0.01002;0.0076288;0.037981;0.0069356
-0.010385;0.0078521;0.039133;0.007571
-0.010755;0.0080566;0.040297;0.0082267
-0.011128;0.0082422;0.041474;0.0089034
-0.011504;0.0084095;0.042667;0.0096023
-0.011882;0.00856;0.043874;0.010325
-0.01226;0.0086955;0.045097;0.011073
-0.012639;0.0088182;0.046334;0.011848
-0.013018;0.0089309;0.047586;0.012651
-0.013395;0.0090364;0.048848;0.013485
-0.013771;0.0091377;0.05012;0.014351
-0.014143;0.009238;0.051396;0.01525
-0.014512;0.0093402;0.052672;0.016184
-0.014876;0.0094471;0.053944;0.017154
-0.015233;0.009561;0.055204;0.018161
-0.015583;0.009684;0.056446;0.019205
-0.015924;0.0098172;0.057662;0.020286
-0.016256;0.0099612;0.058845;0.021404
-0.016577;0.010115;0.059986;0.022558
-0.016886;0.010278;0.061077;0.023745
-0.017184;0.010447;0.062108;0.024962
-0.017471;0.010618;0.063072;0.026204
-0.017746;0.010789;0.063959;0.027464
-0.01801;0.010956;0.064762;0.028734
-0.018262;0.011115;0.065475;0.030005
-0.018503;0.011261;0.066092;0.031263
-0.018731;0.011393;0.066609;0.032496
-0.018947;0.011507;0.067023;0.033689
-0.019149;0.011602;0.067333;0.034826
-0.019336;0.011677;0.067538;0.035894
-0.019507;0.011732;0.06764;0.036878
-0.019661;0.011766;0.067642;0.037766
-0.019795;0.01178;0.067549;0.038546
-0.01991;0.011777;0.06737;0.039209
-0.020004;0.011757;0.067114;0.039748
-0.020078;0.011723;0.066791;0.040159
-0.020132;0.011676;0.066413;0.04044
-0.020168;0.011619;0.06599;0.040592
-0.020187;0.011553;0.065533;0.040618
-0.020192;0.011482;0.065051;0.040526
-0.020185;0.011407;0.064553;0.040326
-0.02017;0.011331;0.064046;0.040032
-0.02015;0.011254;0.063535;0.039662
-0.020129;0.011179;0.063025;0.039235
-0.020108;0.011108;0.06252;0.03877
-0.020092;0.01104;0.062021;0.038289
-0.020082;0.010976;0.061531;0.037809
-0.020082;0.010917;0.061052;0.037348
-0.020093;0.010862;0.060584;0.036918
-0.020117;0.010811;0.060129;0.036531
-0.020152;0.010764;0.059688;0.036192
-0.020199;0.01072;0.059262;0.035905
-0.020255;0.010679;0.058853;0.035668
-0.020318;0.010639;0.058462;0.035481
-0.020382;0.0106;0.05809;0.03534
-0.020443;0.010559;0.057738;0.035239
-0.020496;0.010517;0.057406;0.035172
-0.020533;0.010473;0.057097;0.035132
-0.020552;0.010424;0.056812;0.035111
-0.020545;0.01037;0.056551;0.035103
-0.02051;0.010311;0.056316;0.0351
-0.020443;0.010246;0.056108;0.035095
-0.020342;0.010174;0.055928;0.035082
-0.020207;0.010095;0.055776;0.035054
-0.020038;0.010011;0.055651;0.035006
-0.019836;0.0099208;0.055552;0.034935
-0.019605;0.0098269;0.055478;0.034836
-0.019346;0.009731;0.055426;0.034708
-0.019064;0.0096358;0.055391;0.034548
-0.018765;0.0095445;0.055372;0.034356
-0.018453;0.0094611;0.055362;0.034131
-0.018135;0.0093897;0.055357;0.033875
-0.017816;0.0093346;0.055352;0.033587
-0.017504;0.0092997;0.055342;0.033269
-0.017203;0.0092879;0.055322;0.032923
-0.016918;0.0093015;0.055287;0.03255
-0.016654;0.0093407;0.055233;0.032153
-0.016412;0.0094043;0.055154;0.031733
-0.016195;0.0094886;0.055047;0.031293
-0.016002;0.0095886;0.054906;0.030834
-0.015831;0.0096977;0.054727;0.03036
-0.015681;0.0098089;0.054503;0.029872
-0.015549;0.0099148;0.054231;0.029371
-0.015431;0.010008;0.053903;0.02886
-0.015323;0.010084;0.053515;0.028339
-0.015221;0.010137;0.053063;0.027809
-0.015121;0.010165;0.052541;0.027272
-0.015017;0.010167;0.051948;0.026727
-0.014905;0.010143;0.051279;0.026175
-0.014781;0.010097;0.050536;0.025618
-0.014642;0.010029;0.04972;0.025055
-0.014483;0.0099429;0.048836;0.024488
-0.014303;0.0098416;0.04789;0.023918
-0.0141;0.0097267;0.046891;0.023345
-0.013874;0.0095994;0.045848;0.02277
-0.013624;0.0094597;0.044773;0.022194
-0.013352;0.0093067;0.043676;0.021619
-0.01306;0.0091391;0.042567;0.021045
-0.012749;0.0089552;0.041455;0.020474
-0.012424;0.0087535;0.04035;0.019908
-0.012085;0.0085328;0.039259;0.019347
-0.011736;0.0082928;0.038188;0.018793
-0.011378;0.0080339;0.037142;0.018246
-0.011013;0.0077579;0.036123;0.017709
-0.010643;0.0074674;0.035134;0.017181
-0.010268;0.0071655;0.034174;0.016664
-0.0098896;0.0068558;0.03324;0.016159
-0.0095077;0.0065421;0.03233;0.015666
-0.0091231;0.0062277;0.031439;0.015185
-0.0087365;0.0059156;0.030559;0.014716
-0.0083484;0.0056077;0.029684;0.014258
-0.0079595;0.0053054;0.028807;0.013811
-0.0075706;0.0050088;0.02792;0.013374
-0.0071826;0.0047175;0.027017;0.012946
-0.0067962;0.0044306;0.026094;0.012526
-0.0064123;0.004147;0.025147;0.012113
-0.0060318;0.0038655;0.024175;0.011707
-0.0056553;0.0035853;0.023181;0.011306
-0.0052832;0.0033059;0.022168;0.010909
-0.0049156;0.0030274;0.02114;0.010515
-0.0045526;0.0027505;0.020104;0.010122
-0.004194;0.0024765;0.019066;0.0097306
-0.0038398;0.0022071;0.018032;0.0093385
-0.00349;0.0019442;0.017008;0.0089448
-0.0031452;0.0016898;0.015999;0.0085481
-0.002806;0.0014458;0.015011;0.0081469
-0.0024736;0.0012141;0.014047;0.0077397
-0.0021496;0.00099598;0.013111;0.0073253
-0.001836;0.0007926;0.012205;0.0069027
-0.001535;0.0006046;0.01133;0.0064718
-0.0012493;0.00043242;0.010489;0.0060327
-0.00098149;0.00027627;0.0096807;0.0055869
-0.00073427;0.00013627;0.0089063;0.0051361
-0.00051003;1.2448e-05;0.0081654;0.0046832
-0.00031069;-9.5193e-05;0.0074575;0.0042319
-0.00013753;-0.00018666;0.0067819;0.0037865
8.9614e-06;-0.00026196;0.0061378;0.0033515
0.000129;-0.00032114;0.0055242;0.0029319
0.00022338;-0.00036432;0.0049404;0.0025326
0.00029334;-0.00039177;0.0043854;0.0021581
0.00034047;-0.00040395;0.0038587;0.001812
0.00036662;-0.00040164;0.0033602;0.0014971
0.0003739;-0.000386;0.0028901;0.0012149
0.00036467;-0.00035866;0.0024489;0.00096597
0.00034156;-0.00032177;0.0020375;0.00074987
0.00030739;-0.00027791;0.0016571;0.0005657
0.00026511;-0.0002299;0.0013092;0.00041203
0.00021776;-0.00018071;0.00099594;0.00028707
0.00016839;-0.00013322;0.00071953;0.00018869
0.00012008;-9.0131e-05;0.00048284;0.00011442
7.5911e-05;-5.3781e-05;0.00028907;6.1469e-05
3.904e-05;-2.5988e-05;0.00014167;2.6853e-05
1.2677e-05;-7.9179e-06;4.4153e-05;7.4318e-06
0;0;0;0
-4.8721e-05;1.0071e-05;3.8925e-05;-2.5473e-05
-0.00016354;3.3992e-05;0.0001268;-8.313e-05
-0.00034902;7.2348e-05;0.00026259;-0.00017315
-0.0006083;0.00012476;0.00044481;-0.00029623
-0.00094283;0.00019;0.00067181;-0.00045349
-0.001352;0.00026626;0.000942;-0.00064645
-0.001833;0.00035134;0.0012542;-0.00087668
-0.0023801;0.00044288;0.0016076;-0.0011457
-0.0029856;0.00053858;0.0020021;-0.0014545
-0.0036397;0.00063638;0.0024381;-0.0018037
-0.0043315;0.00073465;0.0029162;-0.0021928
-0.0050496;0.00083227;0.0034374;-0.0026203
-0.0057826;0.0009286;0.0040028;-0.0030836
-0.00652;0.0010233;0.0046134;-0.0035789
-0.0072524;0.0011164;0.00527;-0.0041019
-0.0079725;0.0012078;0.0059734;-0.0046476
-0.0086751;0.0012975;0.006724;-0.005211
-0.0093571;0.0013851;0.0075216;-0.0057874
-0.010017;0.0014701;0.008366;-0.0063722
-0.010657;0.0015514;0.0092564;-0.0069618
-0.011276;0.0016276;0.010192;-0.0075536
-0.01188;0.0016968;0.01117;-0.0081459
-0.012472;0.0017571;0.012191;-0.0087379
-0.013055;0.0018065;0.01325;-0.0093297
-0.013637;0.0018429;0.014346;-0.0099218
-0.014221;0.0018643;0.015476;-0.010516
-0.014812;0.0018692;0.016636;-0.011113
-0.015415;0.0018563;0.017823;-0.011716
-0.016034;0.0018246;0.019035;-0.012328
-0.01667;0.0017737;0.020267;-0.012951
-0.017324;0.0017034;0.021517;-0.01359
-0.017994;0.0016142;0.022783;-0.014246
-0.018676;0.0015067;0.024062;-0.014924
-0.019364;0.0013823;0.025353;-0.015627
-0.020051;0.0012425;0.026654;-0.016356
-0.020728;0.0010897;0.027965;-0.017113
-0.021387;0.00092653;0.029286;-0.017901
-0.022017;0.00075617;0.030615;-0.018718
-0.02261;0.00058209;0.031953;-0.019567
-0.023159;0.00040798;0.0333;-0.020445
-0.023656;0.00023767;0.034655;-0.021353
-0.024096;7.5012e-05;0.036017;-0.022289
-0.024477;-7.6239e-05;0.037388;-0.023255
-0.024795;-0.00021253;0.038765;-0.024249
-0.02505;-0.00033058;0.040147;-0.025272
-0.02524;-0.00042741;0.041532;-0.026326
-0.025366;-0.00050031;0.042915;-0.027413
-0.025429;-0.00054683;0.044291;-0.028532
-0.025432;-0.00056477;0.045654;-0.029686
-0.025375;-0.00055219;0.046994;-0.030873
-0.025262;-0.00050747;0.048302;-0.032091
-0.025097;-0.00042933;0.049569;-0.033338
-0.024882;-0.00031691;0.050784;-0.034606
-0.02462;-0.00016976;0.051937;-0.035885
-0.024314;1.2124e-05;0.053019;-0.037164
-0.023967;0.00022833;0.054025;-0.038427
-0.023581;0.00047796;0.054949;-0.039658
-0.023159;0.00075959;0.055793;-0.04084
-0.022702;0.0010712;0.056559;-0.041955
-0.022211;0.00141;0.057251;-0.04299
-0.021687;0.0017726;0.057879;-0.043933
-0.021131;0.0021546;0.05845;-0.044779
-0.020544;0.0025516;0.058975;-0.045525
-0.019927;0.0029584;0.059464;-0.046175
-0.019279;0.00337;0.059927;-0.046735
-0.018602;0.0037814;0.060375;-0.047214
-0.017896;0.004188;0.060815;-0.047624
-0.017163;0.0045856;0.061257;-0.047975
-0.016402;0.0049708;0.061706;-0.04828
-0.015615;0.0053407;0.062168;-0.048551
-0.014803;0.0056934;0.062645;-0.048797
-0.013966;0.0060275;0.063139;-0.049027
-0.013104;0.0063422;0.063649;-0.049248
-0.012219;0.0066371;0.06417;-0.049465
-0.011311;0.0069124;0.064698;-0.049683
-0.01038;0.0071686;0.065225;-0.049904
-0.0094271;0.0074066;0.065741;-0.05013
-0.0084519;0.0076275;0.066236;-0.050361
-0.0074555;0.0078327;0.066699;-0.050597
-0.0064387;0.0080235;0.067119;-0.050839
-0.0054028;0.0082016;0.067485;-0.051084
-0.0043493;0.0083683;0.067787;-0.051331
-0.0032802;0.008525;0.068018;-0.051579
-0.0021976;0.0086728;0.06817;-0.051827
-0.0011042;0.0088127;0.068238;-0.052071
-2.9379e-06;0.0089453;0.068218;-0.052311
0.0011031;0.0090709;0.068109;-0.052545
0.0022107;0.0091899;0.067908;-0.052772
0.0033165;0.0093023;0.067618;-0.05299
0.0044171;0.0094085;0.067241;-0.053199
0.0055094;0.009509;0.066782;-0.053399
0.0065903;0.0096046;0.066249;-0.053588
0.007657;0.0096965;0.065651;-0.053765
0.0087066;0.0097866;0.064997;-0.053929
0.0097368;0.0098769;0.064298;-0.054078
0.010745;0.0099701;0.063564;-0.054209
0.01173;0.010068;0.062806;-0.05432
0.01269;0.010174;0.062034;-0.054409
0.013625;0.010288;0.061257;-0.054471
0.014533;0.01041;0.060484;-0.054504
0.015416;0.01054;0.059722;-0.054504
0.016274;0.010674;0.058976;-0.054466
0.017107;0.010806;0.058252;-0.054388
0.017916;0.010931;0.057552;-0.054266
0.018702;0.011041;0.056879;-0.054098
0.019465;0.011126;0.056232;-0.053882
0.020206;0.011178;0.05561;-0.053616
0.020927;0.011189;0.05501;-0.0533
0.021626;0.011151;0.054427;-0.052936
0.022306;0.01106;0.053857;-0.052525
0.022966;0.010912;0.053294;-0.052069
0.023606;0.010706;0.052731;-0.051576
0.024226;0.010444;0.052164;-0.051051
0.024826;0.010128;0.051587;-0.050503
0.025406;0.0097641;0.050997;-0.049943
0.025965;0.0093562;0.050392;-0.04938
0.026503;0.0089101;0.04977;-0.048825
0.027021;0.0084315;0.049133;-0.048288
0.027516;0.0079259;0.04848;-0.047779
0.02799;0.0073984;0.047815;-0.047306
0.02844;0.0068538;0.047138;-0.046875
0.028865;0.0062966;0.046451;-0.046491
0.029265;0.0057312;0.045757;-0.046158
0.029636;0.0051621;0.045056;-0.045877
0.029978;0.0045939;0.044349;-0.045647
0.03029;0.0040315;0.043637;-0.045467
0.030568;0.0034802;0.04292;-0.045333
0.030811;0.0029456;0.042197;-0.04524
0.031018;0.0024336;0.041468;-0.045183
0.031187;0.0019499;0.04073;-0.045154
0.031318;0.0015;0.039983;-0.045144
0.03141;0.0010886;0.039224;-0.045144
0.031466;0.00071949;0.038453;-0.045146
0.031485;0.00039511;0.037669;-0.045139
0.03147;0.0001161;0.036869;-0.045113
0.031422;-0.00011873;0.036052;-0.045062
0.031343;-0.00031222;0.035218;-0.044976
0.031234;-0.00046847;0.034366;-0.044851
0.031096;-0.00059236;0.033497;-0.04468
0.030928;-0.00068913;0.03261;-0.044461
0.030731;-0.00076396;0.031708;-0.044192
0.030503;-0.00082156;0.030794;-0.04387
0.030242;-0.00086584;0.029871;-0.043494
0.029947;-0.00089966;0.028945;-0.043065
0.029616;-0.00092483;0.02802;-0.042583
0.029245;-0.00094225;0.027101;-0.04205
0.028832;-0.00095215;0.026191;-0.041468
0.028377;-0.00095441;0.025296;-0.040841
0.027878;-0.00094877;0.024417;-0.040171
0.027334;-0.00093516;0.023558;-0.039462
0.026748;-0.00091396;0.022719;-0.038717
0.02612;-0.00088636;0.0219;-0.03794
0.025453;-0.00085451;0.021103;-0.037132
0.02475;-0.00082155;0.020326;-0.036297
0.024013;-0.00079147;0.019569;-0.035439
0.023247;-0.00076867;0.018832;-0.034558
0.022454;-0.00075766;0.018115;-0.033659
0.021639;-0.0007626;0.017416;-0.032742
0.020806;-0.00078702;0.016738;-0.031809
0.01996;-0.00083339;0.016081;-0.030861
0.019106;-0.00090299;0.015445;-0.0299
0.018247;-0.00099586;0.014833;-0.028925
0.017389;-0.001111;0.014245;-0.027939
0.016534;-0.0012463;0.013682;-0.026941
0.015688;-0.0013991;0.013143;-0.025932
0.014851;-0.0015658;0.012629;-0.024913
0.014029;-0.0017425;0.012138;-0.023885
0.013223;-0.0019246;0.01167;-0.02285
0.012436;-0.0021073;0.011221;-0.021808
0.011669;-0.0022855;0.01079;-0.020761
0.010924;-0.0024543;0.010373;-0.019712
0.010201;-0.0026085;0.0099688;-0.018664
0.0095017;-0.0027433;0.009573;-0.017621
0.0088259;-0.0028541;0.0091827;-0.016586
0.008174;-0.0029371;0.0087952;-0.015563
0.0075457;-0.002989;0.0084074;-0.014554
0.0069411;-0.0030074;0.008017;-0.013564
0.0063597;-0.0029912;0.0076215;-0.012595
0.0058014;-0.0029402;0.007219;-0.011649
0.0052658;-0.0028553;0.0068078;-0.010726
0.0047531;-0.0027382;0.0063869;-0.0098293
0.0042633;-0.0025916;0.0059558;-0.0089584
0.0037973;-0.0024187;0.0055152;-0.0081142
0.0033561;-0.0022238;0.0050666;-0.0072975
0.0029407;-0.0020116;0.0046126;-0.0065092
0.0025523;-0.0017875;0.0041565;-0.0057508
0.0021919;-0.0015574;0.0037022;-0.0050248
0.0018604;-0.0013277;0.0032541;-0.004334
0.001558;-0.0011044;0.0028169;-0.0036821
0.001285;-0.00089348;0.0023953;-0.003073
0.001041;-0.00070011;0.0019943;-0.002511
0.00082525;-0.00052857;0.0016185;-0.0019998
0.00063678;-0.00038186;0.0012727;-0.0015431
0.00047443;-0.00026148;0.00096116;-0.0011436
0.00033696;-0.00016729;0.00068789;-0.00080339
0.00022331;-9.7702e-05;0.00045642;-0.00052354
0.00013269;-4.9963e-05;0.00026977;-0.00030418
6.4858e-05;-2.0505e-05;0.00013039;-0.00014468
2.0245e-05;-5.2646e-06;4.0069e-05;-4.3827e-05
0;0;0;0
-3.7523e-06;-7.7302e-06;3.1051e-05;0.00012459
-1.0949e-05;-2.5166e-05;0.00010142;0.00041297
-2.0388e-05;-5.2085e-05;0.00021118;0.00086957
-3.1679e-05;-8.815e-05;0.00036051;0.0014952
-4.5478e-05;-0.00013292;0.00054964;0.0022871
-6.3569e-05;-0.00018585;0.00077872;0.0032395
-8.8738e-05;-0.00024634;0.0010478;0.0043431
-0.00012451;-0.0003137;0.0013567;0.0055856
-0.00017487;-0.00038717;0.0017051;0.006951
-0.00024402;-0.00046598;0.0020922;0.00842
-0.0003361;-0.00054928;0.002517;0.0099697
-0.00045496;-0.00063623;0.0029782;0.011575
-0.00060393;-0.00072602;0.0034743;0.013208
-0.00078567;-0.00081781;0.0040036;0.014842
-0.0010021;-0.00091083;0.0045643;0.01645
-0.0012543;-0.0010044;0.0051551;0.01801
-0.0015427;-0.0010977;0.0057745;0.019499
-0.0018669;-0.0011903;0.0064216;0.020902
-0.002226;-0.0012815;0.007096;0.022209
-0.0026181;-0.0013709;0.0077977;0.023413
-0.0030407;-0.0014584;0.008527;0.024515
-0.0034908;-0.0015436;0.0092841;0.025518
-0.0039646;-0.0016268;0.010069;0.02643
-0.0044577;-0.0017079;0.010883;0.027259
-0.0049654;-0.0017869;0.011724;0.028014
-0.0054828;-0.0018638;0.012592;0.028707
-0.0060045;-0.0019385;0.013484;0.029346
-0.0065255;-0.0020103;0.014399;0.02994
-0.0070404;-0.0020786;0.015332;0.030495
-0.0075445;-0.0021423;0.01628;0.031018
-0.008033;-0.0022;0.017239;0.031513
-0.0085018;-0.0022502;0.018205;0.031983
-0.0089469;-0.0022911;0.019176;0.03243
-0.0093651;-0.002321;0.020148;0.032856
-0.0097533;-0.0023385;0.021121;0.033262
-0.010109;-0.0023423;0.022094;0.033648
-0.010431;-0.0023317;0.023068;0.034012
-0.010719;-0.0023067;0.024045;0.034355
-0.010972;-0.0022679;0.025027;0.034675
-0.011191;-0.0022167;0.026014;0.034971
-0.011379;-0.0021549;0.027005;0.035244
-0.011536;-0.0020844;0.027997;0.035492
-0.011667;-0.0020073;0.028984;0.035717
-0.011772;-0.0019257;0.029958;0.035919
-0.011856;-0.0018414;0.030907;0.0361
-0.011921;-0.0017555;0.031818;0.036263
-0.011971;-0.0016691;0.032674;0.036411
-0.012008;-0.0015822;0.033461;0.036546
-0.012036;-0.0014947;0.034165;0.036672
-0.012058;-0.0014057;0.034774;0.036792
-0.012077;-0.0013138;0.03528;0.036908
-0.012097;-0.0012171;0.03568;0.037024
-0.01212;-0.0011134;0.035976;0.03714
-0.01215;-0.001;0.036176;0.037259
-0.01219;-0.00087401;0.03629;0.037381
-0.012243;-0.00073222;0.036333;0.037506
-0.012313;-0.00057155;0.036321;0.037635
-0.012402;-0.00038907;0.036268;0.037768
-0.012516;-0.0001823;0.03619;0.037903
-0.012655;5.0555e-05;0.036103;0.038039
-0.012824;0.00031037;0.036017;0.038175
-0.013026;0.0005968;0.035944;0.038308
-0.013262;0.00090809;0.035892;0.038435
-0.013536;0.0012411;0.035867;0.038556
-0.013849;0.0015913;0.035872;0.038666
-0.014203;0.0019538;0.03591;0.038765
-0.014599;0.0023227;0.035982;0.03885
-0.015037;0.0026924;0.036087;0.038921
-0.015519;0.0030576;0.036222;0.038976
-0.016044;0.0034134;0.036383;0.039015
-0.016609;0.0037561;0.036566;0.039039
-0.017214;0.0040831;0.036765;0.039048
-0.017855;0.0043933;0.036975;0.039043
-0.018527;0.0046869;0.03719;0.039026
-0.019227;0.004965;0.037404;0.038997
-0.019949;0.0052292;0.037612;0.038959
-0.020688;0.0054812;0.03781;0.038914
-0.021438;0.0057226;0.037994;0.038863
-0.022194;0.0059542;0.038162;0.038809
-0.02295;0.006176;0.038313;0.038752
-0.023703;0.0063871;0.038446;0.038696
-0.024447;0.0065858;0.038559;0.038641
-0.025179;0.0067701;0.038653;0.038591
-0.025895;0.0069371;0.038728;0.038546
-0.026592;0.0070844;0.038782;0.038509
-0.027268;0.0072091;0.038818;0.03848
-0.027922;0.0073089;0.038833;0.038462
-0.028551;0.0073818;0.03883;0.038454
-0.029157;0.0074267;0.038806;0.038459
-0.029739;0.0074431;0.03876;0.038476
-0.030298;0.0074314;0.038689;0.038506
-0.030835;0.0073926;0.038592;0.038551
-0.031351;0.0073287;0.038463;0.038609
-0.031848;0.0072425;0.038298;0.03868
-0.032327;0.0071374;0.038091;0.038763
-0.032787;0.0070178;0.037838;0.038858
-0.033228;0.0068888;0.037531;0.038964
-0.03365;0.0067561;0.037167;0.039079
-0.03405;0.0066262;0.036741;0.039202
-0.034427;0.0065058;0.03625;0.039332
-0.034777;0.0064013;0.035694;0.039468
-0.035099;0.0063191;0.035075;0.039608
-0.035389;0.0062647;0.034397;0.039751
-0.035647;0.0062425;0.033666;0.039895
-0.035869;0.0062558;0.032891;0.040037
-0.036056;0.0063059;0.032079;0.040177
-0.036208;0.0063928;0.03124;0.040311
-0.036323;0.0065149;0.030383;0.040439
-0.036405;0.0066693;0.029519;0.040557
-0.036453;0.0068521;0.028657;0.040664
-0.03647;0.0070585;0.027805;0.040757
-0.036456;0.0072827;0.026971;0.040834
-0.036414;0.0075184;0.026164;0.040892
-0.036346;0.0077585;0.02539;0.04093
-0.036254;0.0079957;0.024654;0.040943
-0.036139;0.0082226;0.023962;0.040931
-0.036003;0.0084315;0.023318;0.040891
