time,force,filtered
147.29649024,-4.42402102257711,-4.25753209447483
147.29749024,-4.4370913774693,-4.25082291214144
147.29849024,-4.37157401248044,-4.24414957351323
147.29949024,-4.38243368898373,-4.23743788512145
147.30049024,-4.38781811964641,-4.23087861180081
147.30149024,-4.28871562371523,-4.22396284498787
147.30249024,-4.29420478157801,-4.21727475273789
147.30349024,-4.30349747487076,-4.21037406638439
147.30449024,-4.25618945266948,-4.20330562090805
147.30549024,-4.31890054589025,-4.19640594573812
147.30649024,-4.2432137273663,-4.1890268081955
147.30749024,-4.23927475573691,-4.18168859315921
147.30849024,-4.24654466059663,-4.17408092759053
147.30949024,-4.21352371433297,-4.16603257206039
147.31049024,-4.2468711700355,-4.15792504192879
147.31149024,-4.1443126240011,-4.14883687050726
147.31249024,-4.16475721664262,-4.1402103047279
147.31349024,-4.11752966199144,-4.13093057221064
147.31449024,-4.10926143105565,-4.12140097972886
147.31549024,-4.11257711799865,-4.11113509951972
147.31649024,-4.06299415534351,-4.10049387282781
147.31749024,-4.0694349960394,-4.08931943236274
147.31849024,-3.99399432044069,-4.07760468334763
147.31949024,-4.00739862624076,-4.06532449003502
147.32049024,-4.08076460686115,-4.05277398010717
147.32149024,-3.92221840959072,-4.03881051972254
147.32249024,-3.90363922659044,-4.02458461627747
147.32349024,-3.8987061241329,-4.00978753571861
147.32449024,-3.85349465714112,-3.99377282562687
147.32549024,-3.82324981175437,-3.97735377852563
147.32649024,-3.76162206563068,-3.9603165748104
147.32749024,-3.77019779135068,-3.9423931268643
147.32849024,-3.78900676170568,-3.92381997098502
147.32949024,-3.77102425827335,-3.90420889992946
147.33049024,-3.75145957153125,-3.88342582878251
147.33149024,-3.80028529453803,-3.86199390697353
147.33249024,-3.72633990680019,-3.83932801595539
147.33349024,-3.63677502353574,-3.81561282046674
147.33449024,-3.53690927951105,-3.79101289160441
147.33549024,-3.53778162822498,-3.76522964241257
147.33649024,-3.54387764848288,-3.73859123344742
147.33749024,-3.51530557757312,-3.71064323178441
147.33849024,-3.48723822025725,-3.68170241273371
147.33949024,-3.51058288401854,-3.65167134909733
147.34049024,-3.42761961012641,-3.62020786126107
147.34149024,-3.32497493321916,-3.58740659073229
147.34249024,-3.31636181268163,-3.55372793794364
147.34349024,-3.24010463981542,-3.51831441258812
147.34449024,-3.18570079470448,-3.48187183745659
147.34549024,-3.12267033845819,-3.44403437816501
147.34649024,-3.1171766840553,-3.40528710662562
147.34749024,-3.03512140177724,-3.36474330348572
147.34849024,-3.00506921164782,-3.32321323179473
147.34949024,-2.98481142531178,-3.28025634133062
147.35049024,-3.02265268271013,-3.23623788037651
147.35149024,-2.94120676090779,-3.19026666442623
147.35249024,-2.82293422293452,-3.14286171954031
147.35349024,-2.79635892676427,-3.09453000500019
147.35449024,-2.75256878525154,-3.04448654171077
147.35549024,-2.75143357454421,-2.99331948378563
147.35649024,-2.64384528647868,-2.94009238277634
147.35749024,-2.59949770599497,-2.88608330201983
147.35849024,-2.60316061840442,-2.83060502664598
147.35949024,-2.51870602141383,-2.77333578377614
147.36049024,-2.5833347269507,-2.71533349060087
147.36149024,-2.55334395953465,-2.65532904369782
147.36249024,-2.48537947509572,-2.59402159410614
147.36349024,-2.42424069178108,-2.53105863021806
147.36449024,-2.40237912749477,-2.46708700695013
147.36549024,-2.40862444251172,-2.4016740566041
147.36649024,-2.39953058313447,-2.33483715283413
147.36749024,-2.3582088323715,-2.26644111244695
147.36849024,-2.37616375315312,-2.19720034306014
147.36949024,-2.3222651765708,-2.12638155567064
147.37049024,-2.30566561016821,-2.05410427612337
147.37149024,-2.31565904179948,-1.9807161722904
147.37249024,-2.26014851164891,-1.90601891429021
147.37349024,-2.16339147943001,-1.8301324280403
147.37449024,-2.11127645170396,-1.75298018654092
147.37549024,-1.9894211820113,-1.67452945746773
147.37649024,-1.88127572472521,-1.59472793912464
147.37749024,-1.84476891010852,-1.51408837359778
147.37849024,-1.69353212959909,-1.43223617895451
147.37949024,-1.48910055909479,-1.34919420482921
147.38049024,-1.46778861140725,-1.26564970623429
147.38149024,-1.37434130370563,-1.18082989540769
147.38249024,-1.34727276084926,-1.09535143262407
147.38349024,-1.27052403472151,-1.00864160606736
147.38449024,-1.22429683196081,-0.921708550838354
147.38549024,-1.07027724791423,-0.833342272370256
147.38649024,-0.718397875676966,-0.743503956529791
147.38749024,-0.570978511443511,-0.653749269589804
147.38849024,-0.55297133180785,-0.563762674991637
147.38949024,-0.558029672240202,-0.473342362372822
147.39049024,-0.532952667037201,-0.382206651399643
147.39149024,-0.357770218742193,-0.290271584291059
147.39249024,-0.271162512341276,-0.198159487191388
147.39349024,-0.145723048857593,-0.10562469730657
147.39449024,-0.110950342001672,-0.0130512064646595
147.39549024,-0.0352734487314341,0.0798309283842744
147.39649024,0.0129602868906027,0.172723109385541
147.39749024,0.113540871858295,0.265939294099153
147.39849024,0.284457779452162,0.359459917787287
147.39949024,0.297032334693483,0.452621013206612
147.40049024,0.273265695419852,0.54523326179148
147.40149024,0.326962895366674,0.637932632824491
147.40249024,0.383377697358418,0.730614352720614
147.40349024,0.485751718286451,0.823544566147867
147.40449024,0.691668625154227,0.916184351827157
147.40549024,0.809253574894945,1.00811214378943
147.40649024,0.849076760240017,1.09920730786221
147.40749024,0.816061130374082,1.18947932049154
147.40849024,0.908131034668764,1.27961459785923
147.40949024,1.02467846040549,1.3693282577512
147.41049024,1.17016076284404,1.45832571067599
147.41149024,1.3068421378327,1.54668371070945
147.41249024,1.39745469544484,1.63360940100086
147.41349024,1.62315684719387,1.72034896537204
147.41449024,1.7095599031389,1.80564869266276
147.41549024,1.81681998006346,1.89005688014171
147.41649024,1.95403445554269,1.97349323668385
147.41749024,2.01617133280512,2.05545665437082
147.41849024,2.18053511211474,2.1365385627619
147.41949024,2.28087921430881,2.21610037053457
147.42049024,2.42648677358021,2.29447710939589
147.42149024,2.49484820300119,2.37133803641887
147.42249024,2.59785551713838,2.44674727349194
147.42349024,2.67751467471741,2.52112481810245
147.42449024,2.82151844420652,2.59406152484241
147.42549024,2.87924061777583,2.66495010489548
147.42649024,3.03028957945517,2.73431179083276
147.42749024,3.01265070336876,2.80144015271345
147.42849024,3.1824991077081,2.86784259611891
147.42949024,3.21119951470259,2.93192554648587
147.43049024,3.30308571452823,2.99448199512455
147.43149024,3.40305160569196,3.05495586200127
147.43249024,3.52031193328903,3.11409234133097
147.43349024,3.44946204220225,3.17011950059444
147.43449024,3.55828774689765,3.22514363636148
147.43549024,3.56812606139741,3.27802860357325
147.43649024,3.70620431724493,3.32937193165687
147.43749024,3.70997822714885,3.37845238511518
147.43849024,3.68706996721054,3.42518104066915
147.43949024,3.76195557820739,3.47054986022899
147.44049024,3.7968443427712,3.51379462270373
147.44149024,3.89945168401286,3.55514159088888
147.44249024,3.96409018562396,3.59446170330323
147.44349024,3.92129404015743,3.6316566520426
147.44449024,3.86216036311014,3.6664494409078
147.44549024,3.94363083160689,3.6998701043147
147.44649024,3.93744757880605,3.7309431207497
147.44749024,3.84993825707502,3.75967689496904
147.44849024,3.86477325771239,3.78680986109369
147.44949024,3.80896323642537,3.81162028738514
147.45049024,3.85255477075095,3.83507776804565
147.45149024,3.93923088812253,3.85686822122344
147.45249024,3.96913298990788,3.87646160146385
147.45349024,3.92133811398884,3.89369016563344
147.45449024,3.89738802131087,3.9093311976962
147.45549024,3.86748499647442,3.92314036865456
147.45649024,3.83634153429221,3.93532597569448
147.45749024,3.86554797927286,3.94591879241823
147.45849024,3.8977625111176,3.95496972381804
147.45949024,3.91272141813675,3.96204142177484
147.46049024,3.9093741040263,3.96769265257082
147.46149024,3.92912347965971,3.97190835161938
147.46249024,3.9182469180118,3.97463297595976
147.46349024,3.99167109519438,3.97641335465878
147.46449024,3.95699811497702,3.97628235476259
147.46549024,3.94242652827211,3.97489016061957
147.46649024,3.89096833880583,3.97209265371582
147.46749024,3.93472332167676,3.96845196731169
147.46849024,4.02481376975376,3.96378173397151
147.46949024,4.01643816141742,3.95782792080721
147.47049024,3.97542951574976,3.95073770391835
147.47149024,3.93041305196367,3.94279327066196
147.47249024,3.9221736298264,3.93417099114535
147.47349024,3.97207416436763,3.9247513856162
147.47449024,3.93926121132711,3.9144552516943
147.47549024,3.88376714015883,3.9035357810537
147.47649024,3.90395312894962,3.89255148249402
147.47749024,3.90739590284501,3.88106771885358
147.47849024,3.84702284804097,3.86876339361797
147.47949024,3.81808281969811,3.85645342379159
147.48049024,3.68378947325608,3.84353350134835
147.48149024,3.70397942995942,3.83130914179511
147.48249024,3.65938298436129,3.81840881977163
147.48349024,3.61684417921599,3.80599850412014
147.48449024,3.63106824103342,3.79374463746912
147.48549024,3.55723712749473,3.7812295088157
147.48649024,3.41206206297905,3.7689979593387
147.48749024,3.39406355023084,3.75735361843132
147.48849024,3.4689708575056,3.74639018977798
147.48949024,3.49885055338117,3.73611729111372
147.49049024,3.48654594143073,3.72622650679031
147.49149024,3.51843760738011,3.71709127959596
147.49249024,3.54433462601123,3.70871399727667
147.49349024,3.52494935849532,3.70095806397938
147.49449024,3.51535480886641,3.69422949553709
147.49549024,3.55231271264165,3.68866779093423
147.49649024,3.64614846177227,3.68464913844291
147.49749024,3.71852711772667,3.68161986605248
147.49849024,3.64798347276792,3.67924941308774
147.49949024,3.61480856346483,3.67827896981534
147.50049024,3.6432688614566,3.67881413146339
147.50149024,3.59094412378028,3.68068428087704
147.50249024,3.59187566755343,3.68404138489571
147.50349024,3.58748549981161,3.68896687983347
147.50449024,3.68859367589025,3.69614110556652
147.50549024,3.7208788966323,3.70432221106834
147.50649024,3.68127726642108,3.71395820103117
147.50749024,3.71020219086617,3.72549459556544
147.50849024,3.75229738052311,3.73886932383942
147.50949024,3.67951968409578,3.75374311698129
147.51049024,3.76613265123219,3.77100902993448
147.51149024,3.8300007352865,3.79026530629714
147.51249024,3.85260024869843,3.81115608981552
147.51349024,3.83291256416522,3.8336366635226
147.51449024,3.84135799893515,3.85832360889088
147.51549024,3.83818596313488,3.88512420607519
147.51649024,3.88582647455643,3.91413232656999
147.51749024,4.00355182916672,3.94543370155821
147.51849024,3.98029603939411,3.97800967781158
147.51949024,3.9819119363395,4.01309391979801
147.52049024,3.91752192197073,4.04978567580074
147.52149024,3.93267187770409,4.08874689117636
147.52249024,3.99639252454242,4.13008138015823
147.52349024,4.10832215310739,4.17394742413018
147.52449024,4.07420563214107,4.21894919264556
147.52549024,4.10147109493978,4.26611534965393
147.52649024,4.09061539817648,4.3151493690381
147.52749024,4.09272015511923,4.36598918239494
147.52849024,4.15059452303344,4.4190687600459
147.52949024,4.24615152306218,4.47434474598542
147.53049024,4.38038224190307,4.53163156605013
147.53149024,4.46890043014665,4.59066253335803
147.53249024,4.5879785403735,4.65123423594353
147.53349024,4.7721102740092,4.7136924486244
147.53449024,4.8632253185954,4.77776842319136
147.53549024,4.91474759071417,4.84320498554324
147.53649024,5.05929453887343,4.91086917566117
147.53749024,5.1957722450334,4.97980125881754
147.53849024,5.36562653827616,5.05036488247505
147.53949024,5.40616820549183,5.12172748554796
147.54049024,5.47555487317953,5.19477735176926
147.54149024,5.53653865900236,5.26887949917567
147.54249024,5.58675317220437,5.34443172586259
147.54349024,5.62801032143992,5.42104646864163
147.54449024,5.76298085998659,5.49900714354668
147.54549024,5.86541202268032,5.57776412289474
147.54649024,5.93929414348655,5.65704139978454
147.54749024,5.86575082310246,5.73679052375932
147.54849024,5.97641968442241,5.81790460431891
147.54949024,6.00339568286116,5.89932079903098
147.55049024,6.15429581356116,5.98160722809767
147.55149024,6.22405807400887,6.06393705064773
147.55249024,6.29999188271321,6.14667584974186
147.55349024,6.32029927004196,6.22939438348404
147.55449024,6.43814754516862,6.31241327749289
147.55549024,6.42532701332193,6.39521680564618
147.55649024,6.58803405306774,6.47887141479249
147.55749024,6.67791670064399,6.56180067534959
147.55849024,6.75286396600155,6.64455746800911
147.55949024,6.90995320895847,6.72712788350438
147.56049024,6.88188739646453,6.80867860868541
147.56149024,6.92528273355748,6.88987187678473
147.56249024,7.02756963388001,6.97070494305344
147.56349024,7.11632300691042,7.05074819092603
147.56449024,7.19190351697163,7.12988726700062
147.56549024,7.22258651273742,7.2079897507383
147.56649024,7.30193902949892,7.28483859818211
147.56749024,7.34708919438584,7.36032674518221
147.56849024,7.449987806539,7.43505193377761
147.56949024,7.51639210772696,7.50809343243733
147.57049024,7.50631381630885,7.57969139928463
147.57149024,7.64229128011139,7.64985500486662
147.57249024,7.74485080858179,7.71855446399455
147.57349024,7.7429704678632,7.78488258409075
147.57449024,7.80905568013036,7.8496975168235
147.57549024,7.80246559610349,7.9125034135793
147.57649024,7.90851229155254,7.97371053476646
147.57749024,8.00626515150913,8.03288152112565
147.57849024,8.11032655267037,8.08979959388395
147.57949024,8.08257660669369,8.14406854193695
147.58049024,8.11867521493566,8.19608020265825
147.58149024,8.1241239527832,8.24594695366435
147.58249024,8.14030820190098,8.29315013986782
147.58349024,8.28169442188603,8.33859601621512
147.58449024,8.33575825702073,8.38110819498088
147.58549024,8.38586619030373,8.42082929543832
147.58649024,8.35131787004649,8.45750672695357
147.58749024,8.37266856401163,8.49160689011844
147.58849024,8.41882760673111,8.52315841866268
147.58949024,8.42493660300876,8.55165709159518
147.59049024,8.42744289740838,8.57735922185294
147.59149024,8.49459164746789,8.6003202581836
147.59249024,8.52518699663617,8.62010382468707
147.59349024,8.51504415056582,8.63630482446913
147.59449024,8.56631654607459,8.65020927532348
147.59549024,8.57774610568315,8.66092744061551
147.59649024,8.59010052915566,8.66855516594402
147.59749024,8.61937458134341,8.6732880910393
147.59849024,8.56812359798554,8.67453610965543
147.59949024,8.60315518190001,8.6730993476503
147.60049024,8.54198979675472,8.66803257310051
147.60149024,8.56898963011332,8.66036528516203
147.60249024,8.50365197908962,8.64933569879561
147.60349024,8.54067406441679,8.63580601724688
147.60449024,8.56649752052181,8.61885853832497
147.60549024,8.52885777627989,8.59856085902353
147.60649024,8.46354158893321,8.57531085268879
147.60749024,8.44358887842017,8.54916132661289
147.60849024,8.41976808033925,8.52012419471258
147.60949024,8.40070908642705,8.48818677962687
147.61049024,8.36089879424795,8.45323589793391
147.61149024,8.36630455338752,8.41559410795447
147.61249024,8.38522513827362,8.37532827143085
147.61349024,8.34225442980263,8.33175221829348
147.61449024,8.24939688452658,8.28545944600856
147.61549024,8.14287607120257,8.23658183055859
147.61649024,8.15920482689981,8.18535289811871
147.61749024,8.05538519878469,8.13140227756275
147.61849024,7.9986406856112,8.07516844799699
147.61949024,7.9090319538525,8.0163618721813
147.62049024,7.83776091437074,7.95506152539959
147.62149024,7.78269701293622,7.89174424159327
147.62249024,7.73995805622877,7.82637512738812
147.62349024,7.74729539538086,7.75943527620642
147.62449024,7.66005148963233,7.68984285900365
147.62549024,7.61382970027742,7.61817001382192
147.62649024,7.44248434076847,7.54452760619319
147.62749024,7.40170098177537,7.46943087572718
147.62849024,7.36530561637523,7.39268328040049
147.62949024,7.28795832495695,7.3143177791838
147.63049024,7.31306843437573,7.23484128866925
147.63149024,7.22866339935655,7.15362352479463
147.63249024,7.14520473885399,7.07092200137429
147.63349024,7.06893925573301,6.98716706549737
147.63449024,6.99430288287009,6.90216644671216
147.63549024,6.95078005475165,6.81648159493147
147.63649024,6.89733486076296,6.72996976401382
147.63749024,6.78093496018961,6.64256060728721
147.63849024,6.59311791014287,6.55412515195215
147.63949024,6.51317578959075,6.46554478919229
147.64049024,6.55126650164945,6.37654668923472
147.64149024,6.39979818957026,6.28696764430738
147.64249024,6.27740293432475,6.19718529550259
147.64349024,6.1676631200558,6.1075261168986
147.64449024,6.13377275108498,6.01776042796509
147.64549024,6.04875633720372,5.92785610715663
147.64649024,5.93313747230103,5.83805140066819
147.64749024,5.82759741521518,5.7483961010561
147.64849024,5.79415138218893,5.65915317864684
147.64949024,5.6704721869633,5.57058433376421
147.65049024,5.53046802791693,5.4822730986513
147.65149024,5.43866512711259,5.39471439769351
147.65249024,5.38076772006075,5.30788940663666
147.65349024,5.25771010184722,5.22150628835522
147.65449024,5.20880569707184,5.1367318725668
147.65549024,5.05356749011482,5.05246352758036
147.65649024,5.00427325838561,4.96970086824958
147.65749024,4.94765710893736,4.88825163533863
147.65849024,4.82595430597881,4.80781416354074
147.65949024,4.69744771502112,4.72860662591811
147.66049024,4.60434075538522,4.65075495006051
147.66149024,4.50894461376943,4.57471149143305
147.66249024,4.41353672822906,4.50010205457173
147.66349024,4.36350869835486,4.42796433096762
147.66449024,4.20865844669349,4.35656595205479
147.66549024,4.16851840665258,4.28730704218893
147.66649024,4.08362576364495,4.21987075586087
147.66749024,3.94196203391102,4.15388656674226
147.66849024,3.89659257077742,4.09051642215433
147.66949024,3.87932494086474,4.02919630046789
147.67049024,3.82275936137397,3.97007860563511
147.67149024,3.8043681026099,3.9127921141727
147.67249024,3.74850863617019,3.85765208797361
147.67349024,3.60448648650012,3.804088256551
147.67449024,3.61554612856252,3.75376923709974
147.67549024,3.60577061374506,3.70554952566511
147.67649024,3.70761702483425,3.66003237451541
147.67749024,3.67886161497726,3.61637361564054
147.67849024,3.70323807601274,3.57524498178744
147.67949024,3.61025801877777,3.53607905335977
147.68049024,3.56308365275831,3.49924633455749
147.68149024,3.48361181145634,3.46484678832279
147.68249024,3.45303845492775,3.43299175846284
147.68349024,3.4421590293816,3.40395015764947
147.68449024,3.39877015028427,3.37689992883956
147.68549024,3.28955089984462,3.35209682183186
147.68649024,3.26654312885117,3.32968812620053
147.68749024,3.23235264920886,3.30986081378533
147.68849024,3.23021000290762,3.29254542414411
147.68949024,3.137350617325,3.27720384550066
147.69049024,3.15584909423616,3.26477919246902
147.69149024,3.14757312117745,3.25448839786575
147.69249024,3.19398770779161,3.24653921942205
147.69349024,3.2055060403622,3.24067201646926
147.69449024,3.2653223327044,3.23733793464192
147.69549024,3.23502230478226,3.23586356697866
147.69649024,3.26121166824783,3.23712129953879
147.69749024,3.29638601299445,3.24015698745621
147.69849024,3.28642740585258,3.24529398510181
147.69949024,3.38215510777858,3.25281561920586
147.70049024,3.40399174509546,3.26190680268747
147.70149024,3.37783895151886,3.27302930199172
147.70249024,3.30593272945774,3.28581855406046
147.70349024,3.28327546487814,3.30090469620723
147.70449024,3.33571987390927,3.31767052783971
147.70549024,3.37992483922772,3.33611635400686
147.70649024,3.38753772953179,3.35584737824153
147.70749024,3.33423469922838,3.37700911510946
147.70849024,3.34970762528175,3.40028489276435
147.70949024,3.39252145543724,3.42484518816372
147.71049024,3.43463671442526,3.45086283496648
147.71149024,3.53313303994543,3.47851077564698
147.71249024,3.52097385560535,3.50685534197395
147.71349024,3.60249228965551,3.53633353022023
147.71449024,3.60207018600009,3.5669749014639
147.71549024,3.60150517526804,3.59872493335189
147.71649024,3.70538479412435,3.63164429688477
147.71749024,3.70114377963242,3.66522771340441
147.71849024,3.72825587719597,3.69971374468181
147.71949024,3.74911754967173,3.73460785248288
147.72049024,3.96069818113265,3.77114542995696
147.72149024,3.89691495005918,3.80711600516535
147.72249024,3.92271770365721,3.84398103332048
147.72349024,3.92655737038891,3.88131916314838
147.72449024,3.88060272656499,3.91876327548414
147.72549024,3.95024095374209,3.95660178072076
147.72649024,3.94630656529655,3.99440734428224
147.72749024,4.0427006917331,4.03247096101
147.72849024,4.08310876690579,4.07050739658622
147.72949024,4.10526069263719,4.10840984089983
147.73049024,4.12216572973363,4.1462735778927
147.73149024,4.27095311320269,4.18411209155019
147.73249024,4.35353236852535,4.22146035935585
147.73349024,4.36786535023222,4.25794820343477
147.73449024,4.3181665156785,4.29390475031088
147.73549024,4.3993447689825,4.32979891264935
147.73649024,4.43730558040293,4.36530585598631
147.73749024,4.54529880315714,4.40025676410134
147.73849024,4.49685798002024,4.43392199167684
147.73949024,4.45325700105319,4.46654287006
147.74049024,4.46343785560025,4.49860168642657
147.74149024,4.48964474162656,4.5299290865383
147.74249024,4.51205838822729,4.56019609872396
147.74349024,4.54148861581847,4.58941389016245
147.74449024,4.5528601517979,4.61770355143235
147.74549024,4.45872340907679,4.64413679747417
147.74649024,4.44902330641428,4.66958926367526
147.74749024,4.55966518413425,4.69402991965775
147.74849024,4.5952644580524,4.71713891965364
147.74949024,4.6761612359951,4.73879238878525
147.75049024,4.69110254439483,4.75904563927075
147.75149024,4.69172986393936,4.77767044449548
147.75249024,4.64678256191723,4.79441494701092
147.75349024,4.72981166363122,4.80993981152647
147.75449024,4.70053291862388,4.8235390142264
147.75549024,4.79341911414488,4.83595368380994
147.75649024,4.74838322388196,4.84646885820971
147.75749024,4.83320596309068,4.85564842620013
147.75849024,4.88115683018591,4.86293172014212
147.75949024,4.91586115040777,4.86827155610206
147.76049024,4.8523043978632,4.87151841385382
147.76149024,4.85566604487442,4.87326201358589
147.76249024,4.86164222536921,4.87329110100156
147.76349024,4.84183563963383,4.87176315304519
147.76449024,4.85019886192778,4.86808722589623
147.76549024,4.89687066144384,4.86255771647473
147.76649024,4.81062829030747,4.85479879565478
147.76749024,4.84301169084612,4.84569252130099
147.76849024,4.85510494906954,4.83435114488575
147.76949024,4.83757171150946,4.82111219997501
147.77049024,4.81406515709026,4.80619422610122
147.77149024,4.82039491148279,4.78918567307292
147.77249024,4.85943306984202,4.77063617740992
147.77349024,4.80784596815007,4.74956901860546
147.77449024,4.77576304688753,4.72691094978874
147.77549024,4.70966478722686,4.70238029209296
147.77649024,4.73844693577701,4.67634762109677
147.77749024,4.68446917998014,4.64841177208766
147.77849024,4.68074321914159,4.61869874690492
147.77949024,4.61057753456585,4.58694054705248
147.78049024,4.58694240166903,4.55349472224577
147.78149024,4.52548358833693,4.51848417003457
147.78249024,4.52387789797627,4.48185129726037
147.78349024,4.46069221869975,4.44371372187102
147.78449024,4.36942742216049,4.40349847752957
147.78549024,4.36124156181318,4.36195067219604
147.78649024,4.29969740225788,4.31877640226951
147.78749024,4.28051503025292,4.2740872858427
147.78849024,4.26258165026482,4.22809305345213
147.78949024,4.16633548336247,4.18030472993565
147.79049024,4.09082229035764,4.13142046085209
147.79149024,3.99920194108418,4.08097658905659
147.79249024,4.0098695958539,4.02946913689881
147.79349024,4.02949027712282,3.97672625233971
147.79449024,3.96683871949177,3.9224772463997
147.79549024,3.87446763052062,3.86691999086645
147.79649024,3.87098709168279,3.81092347282722
147.79749024,3.80031719220832,3.75347320357232
147.79849024,3.80576131970296,3.69536125216354
147.79949024,3.78490344067921,3.63625646277923
147.80049024,3.65455681649348,3.57563684140425
147.80149024,3.60432858502258,3.51474116852927
147.80249024,3.5529892475004,3.4529951823309
147.80349024,3.47669779709718,3.39080683450064
147.80449024,3.39196093321696,3.32748548269826
147.80549024,3.3222324403039,3.263808466511
147.80649024,3.274572726814,3.1994286767318
147.80749024,3.19315666211916,3.1346131911108
147.80849024,3.10851981873237,3.06920751924823
147.80949024,3.02578568812589,3.0035299592651
147.81049024,3.05663735654645,2.93819940826421
147.81149024,2.89903961630102,2.87176680414717
147.81249024,2.91296983248484,2.80571678186246
147.81349024,2.83613157017862,2.7389909661388
147.81449024,2.7546401457265,2.67251898290867
147.81549024,2.67774046427844,2.60599459498449
147.81649024,2.620101726846,2.53984183664934
147.81749024,2.46704736387535,2.47338648380504
147.81849024,2.51112239411934,2.40756676822555
147.81949024,2.44563550249248,2.34193406511857
147.82049024,2.39680662835615,2.27643175130011
147.82149024,2.26409242522385,2.21125782740428
147.82249024,2.24510244751932,2.1468243519499
147.82349024,2.18309948661316,2.08283673905347
147.82449024,2.07376318028885,2.01894934275168
147.82549024,1.93801389011698,1.95566250349064
147.82649024,1.88072370115553,1.89319818267622
147.82749024,1.85346760540858,1.83156575174815
147.82849024,1.83026141930843,1.77067812415525
147.82949024,1.71007570723212,1.7102308305423
147.83049024,1.69526372923349,1.6511606086113
147.83149024,1.57593676147731,1.59255307453381
147.83249024,1.55468936692835,1.53515655720308
147.83349024,1.46964455434373,1.47859797022097
147.83449024,1.35409850155945,1.42290963774961
147.83549024,1.38561231691283,1.36889605374203
147.83649024,1.287194582233,1.31562915223853
147.83749024,1.20308615760839,1.26337291761988
147.83849024,1.11944329647288,1.21261304284394
147.83949024,1.0836163760637,1.16309919335159
147.84049024,1.11467482564892,1.11479707247241
147.84149024,1.06439061638814,1.06785941063439
147.84249024,1.0670817807067,1.02260038702766
147.84349024,0.996868274938569,0.9784766713493
147.84449024,0.973890860394278,0.935779931300059
147.84549024,0.901650895224575,0.894248048085734
147.84649024,0.946443542411151,0.854524716375551
147.84749024,0.83345456537166,0.815882736072016
147.84849024,0.794207540306975,0.778974567385928
147.84949024,0.797812211399865,0.743778569892696
147.85049024,0.715544923559424,0.709909630646595
147.85149024,0.674672181565576,0.67746609080318
147.85249024,0.624328244170579,0.64664946344759
147.85349024,0.583934901776892,0.617479406952543
147.85449024,0.627337256353625,0.590124861128286
147.85549024,0.641206922871387,0.564316262521475
147.85649024,0.600136258966104,0.540061476243311
147.85749024,0.565137879840972,0.517534026451246
147.85849024,0.514455991461385,0.496546923639669
147.85949024,0.573368445069827,0.477521789369443
147.86049024,0.519556288899671,0.459396261623185
147.86149024,0.45913717390757,0.443492208785986
147.86249024,0.505275784940755,0.429129181460362
147.86349024,0.429335030845996,0.416436320623614
147.86449024,0.445535702228833,0.405622765039678
147.86549024,0.445030934727329,0.39610791335725
147.86649024,0.403750145129383,0.387885782276348
147.86749024,0.432024280310425,0.381694346698066
147.86849024,0.458861342524295,0.37707628284959
147.86949024,0.430793312204329,0.373744665900782
147.87049024,0.446010746040107,0.372197977579194
147.87149024,0.396146781099658,0.371736941241827
147.87249024,0.453152877607227,0.373210340703816
147.87349024,0.408464560961223,0.375528737367919
147.87449024,0.369575198698947,0.379596043406489
147.87549024,0.409895124384239,0.385283670974728
147.87649024,0.383541663856457,0.392131879679257
147.87749024,0.45141557579954,0.400599345969249
147.87849024,0.429752960110582,0.410051648227988
147.87949024,0.420210465095707,0.420822647944079
147.88049024,0.423638516586881,0.432774317519042
147.88149024,0.416036722724981,0.446065498061172
147.88249024,0.375474894563009,0.460392953944091
147.88349024,0.411963938378127,0.476110853943956
147.88449024,0.506418068638408,0.493063680340976
147.88549024,0.452480218797256,0.510403995688595
147.88649024,0.48280160915378,0.528990880025486
147.88749024,0.499364632532958,0.548902518737628
147.88849024,0.514754656527236,0.569400315130649
147.88949024,0.532602357998662,0.590819990056189
147.89049024,0.460535431887983,0.612886314465249
147.89149024,0.45620778477549,0.635887552424861
147.89249024,0.500545471179877,0.65952869116025
147.89349024,0.600771988302087,0.684061130318218
147.89449024,0.700027503136939,0.709424568181952
147.89549024,0.638269613378841,0.734597081544438
147.89649024,0.782043494790214,0.761020680232704
147.89749024,0.719035586633741,0.787316457863562
147.89849024,0.773548205947223,0.814411630606732
147.89949024,0.861969980679679,0.841662214222566
147.90049024,0.928331543786316,0.869359141617224
147.90149024,0.935709045584291,0.897161481066685
147.90249024,0.931908833631635,0.925060636667836
147.90349024,0.976668088829189,0.953216204385308
147.90449024,1.03426128849773,0.981457278978674
147.90549024,1.05424942923425,1.00955253440979
147.90649024,1.08762407852261,1.03776027372775
147.90749024,1.21294134464287,1.0659547428492
147.90849024,1.15634147109145,1.09371682396917
147.90949024,1.13644790799559,1.12121287647825
147.91049024,1.19899599946785,1.14917043479559
147.91149024,1.15363164575475,1.17609514531316
147.91249024,1.24074972377151,1.20289388402048
147.91349024,1.20583437140666,1.22915665534039
147.91449024,1.25011890275283,1.25518653123667
147.91549024,1.20239038655476,1.28050548725603
147.91649024,1.23427747105249,1.30549912925321
147.91749024,1.30520283196583,1.3300221985325
147.91849024,1.27939754285708,1.3538290798697
147.91949024,1.32238534937798,1.37688506509121
147.92049024,1.38513056511453,1.39920062591166
147.92149024,1.50278530459485,1.42114406197033
147.92249024,1.53150376508128,1.44179751749663
