%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1578324389375685979,147472,1578324389375578329,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0067,-0.0,0.003479,0.0,0.0
1578324389376359448,147473,1578324389376245221,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.005226,0.010452,-0.0067,-0.0,-0.003479,0.0,0.0
1578324389377044564,147474,1578324389376912556,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.005226,0.010452,-0.0067,-0.0,-0.003479,0.0,0.0
1578324389377685922,147475,1578324389377576094,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.010452,0.005226,0.0,-0.0,-0.003479,0.0,0.0
1578324389378351946,147476,1578324389378241522,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.010452,0.005226,0.0,-0.0,-0.003479,0.0,0.0
1578324389379017631,147477,1578324389378910403,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,-0.0067,-0.003621,-0.003479,0.0,0.0
1578324389379688790,147478,1578324389379575734,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.00335,-0.0,-0.010437,0.0,0.0
1578324389380314592,147479,1578324389380199738,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.00335,-0.0,-0.010437,0.0,0.0
1578324389381018959,147480,1578324389380909760,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.010452,0.00335,-0.0,-0.0,0.0,0.0
1578324389381695948,147481,1578324389381578964,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1578324389382354861,147482,1578324389382242759,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
1578324389383012725,147483,1578324389382912080,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.006958,0.0,0.0
1578324389383677356,147484,1578324389383576872,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.006958,0.0,0.0
1578324389384343235,147485,1578324389384242695,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.005226,0.005226,0.0,0.007242,0.003479,0.0,0.0
1578324389385006519,147486,1578324389384909839,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.010452,0.0,-0.0,-0.006958,0.0,0.0
1578324389385689385,147487,1578324389385576052,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.010452,0.0,-0.0,-0.006958,0.0,0.0
1578324389386363057,147488,1578324389386245895,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.010452,0.0,-0.0,-0.010437,0.0,0.0
1578324389387028750,147489,1578324389386912374,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,-0.010437,0.0,0.0
1578324389387686687,147490,1578324389387583472,,arm_joint_1,arm_joint_2,arm_joint_3,arm_joint_4,arm_joint_5,,,-0.0,2.01384144461e-05,-4.71238898038e-05,-2.21238919267e-05,0.00752212325507,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005226,0.0,-0.0,-0.010437,0.0,0.0
