1428.364578516,-0.184836,-0.515023,-0.57824,,-1.31938e-05,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.164,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.365642024,-0.184836,-0.515023,-0.57824,,-0.0406728,0.00287979,-0,-0,0.00299055,-0,0.010452,0.0410763,0,0,2.164,-0,-0.003621,0.00314159,-0,0.003479,0,0,0,0,0,0
1428.366704725,-0.184836,-0.515023,-0.57824,,-0.0576136,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.164,-0,-0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.367767220,-0.184836,-0.515023,-0.57824,,-0.0576136,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.164,-0,-0,0.00314159,-0,-0.003479,0,0,0,0,0,0
1428.368829620,-0.184836,-0.515023,-0.57824,,-0.0516639,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.00335,2.164,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.369847933,-0.184836,-0.515023,-0.57824,,-0.0516639,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,-0.00335,2.164,-0,0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.370911752,-0.184836,-0.515023,-0.57824,,-0.0418164,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,-0,0,0,0,0,0,0
1428.371974042,-0.184836,-0.515023,-0.57824,,-0.0423853,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,-0.003479,0,0,0,0,0,0
1428.373036381,-0.184836,-0.515023,-0.57824,,-0.0423853,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0,0.00314159,-0,-0.006958,0,0,0,0,0,0
1428.374098415,-0.184836,-0.515023,-0.57824,,-0.0383494,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,-0.003621,0.00314159,-0,-0,0,0,0,0,0,0
1428.375160606,-0.184836,-0.515023,-0.57824,,-0.0219767,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,0,2.164,-0,0.007242,0.00314159,-0,-0,0,0,0,0,0,0
