time,tau_e2,tau_e3,tau_e4,tau_sp2,tau_sp3,tau_sp4
0.51500384,0,0,0,0.94068,1.8961,1.126131
0.51600384,0,0,0,0.94068,1.8961,1.126131
0.51700384,0,0,0,0.94068,1.8961,1.126131
0.51800384,0,0,0,0.94068,1.8961,1.126131
0.51900384,0,0,0,0.94068,1.8961,1.126131
0.52000384,0,0,0,0.94068,1.8961,1.126131
0.52100384,0,0,0,0.94068,1.8961,1.126131
0.52200384,0,0,0,0.94068,1.8961,1.126131
0.52300384,0,0,0,0.94068,1.8961,1.126131
0.52400384,0,0,0,0.94068,1.8961,1.126131
0.52500384,0,0,0,0.94068,1.8961,1.126131
0.52600384,0,0,0,0.94068,1.8961,1.126131
0.52700384,0,0,0,0.94068,1.8961,1.126131
0.52800384,0,0,0,0.94068,1.8961,1.126131
0.52900384,0,0,0,0.94068,1.8961,1.126131
0.53000384,0,0,0,0.94068,1.8961,1.126131
0.53100384,0,0,0,0.94068,1.8961,1.126131
0.53200384,0,0,0,0.94068,1.8961,1.126131
0.53300384,0,0,0,0.94068,1.8961,1.126131
0.53400384,0,0,0,0.94068,1.8961,1.126131
0.53500384,0,0,0,0.94068,1.8961,1.126131
0.53600384,0,0,0,0.94068,1.8961,1.126131
0.53700384,0,0,0,0.94068,1.8961,1.126131
0.53800384,0,0,0,0.94068,1.8961,1.126131
0.53900384,0,0,0,0.94068,1.8961,1.126131
0.54000384,0,0,0,0.94068,1.8961,1.126131
0.54100384,0,0,0,0.94068,1.8961,1.126131
0.54200384,0,0,0,0.94068,1.8961,1.126131
0.54300384,0,0,0,0.94068,1.8961,1.126131
0.54400384,0,0,0,0.94068,1.8961,1.126131
0.54500384,0,0,0,0.94068,1.8961,1.126131
0.54600384,0,0,0,0.94068,1.8961,1.126131
0.54700384,0,0,0,0.94068,1.8961,1.126131
0.54800384,0,0,0,0.94068,1.8961,1.126131
0.54900384,0,0,0,0.94068,1.8961,1.126131
0.55000384,0,0,0,0.94068,1.8961,1.126131
0.55100384,0,0,0,0.94068,1.8961,1.126131
0.55200384,0,0,0,0.94068,1.8961,1.126131
0.55300384,0,0,0,0.94068,1.8961,1.126131
0.55400384,0,0,0,0.94068,1.8961,1.126131
0.55500384,0,0,0,0.94068,1.8961,1.126131
0.55600384,0,0,0,0.94068,1.8961,1.126131
0.55700384,0,0,0,0.94068,1.8961,1.126131
0.55800384,0,0,0,0.94068,1.8961,1.126131
0.55900384,0,0,0,0.94068,1.8961,1.126131
0.56000384,0,0,0,0.94068,1.8961,1.126131
0.56100384,0,0,0,0.94068,1.8961,1.126131
0.56200384,0,0,0,0.94068,1.8961,1.126131
0.56300384,0,0,0,0.94068,1.8961,1.126131
0.56400384,0,0,0,0.94068,1.8961,1.126131
0.56500384,0,0,0,0.94068,1.8961,1.126131
0.56600384,0,0,0,0.94068,1.8961,1.126131
0.56700384,0,0,0,0.94068,1.8961,1.126131
0.56800384,0,0,0,0.94068,1.8961,1.126131
0.56900384,0,0,0,0.94068,1.8961,1.126131
0.57000384,0,0,0,0.94068,1.8961,1.126131
0.57100384,0,0,0,0.94068,1.8961,1.126131
0.57200384,0,0,0,0.94068,1.8961,1.126131
0.57300384,0,0,0,0.94068,1.8961,1.126131
0.57400384,0,0,0,0.94068,1.8961,1.126131
0.57500384,0,0,0,0.94068,1.8961,1.126131
0.57600384,0,0,0,0.94068,1.8961,1.126131
0.57700384,0,0,0,0.94068,1.8961,1.126131
0.57800384,0,0,0,0.94068,1.8961,1.126131
0.57900384,0,0,0,0.94068,1.8961,1.126131
0.58000384,0,0,0,0.94068,1.8961,1.126131
0.58100384,0,0,0,0.94068,1.8961,1.126131
0.58200384,0,0,0,0.94068,1.8961,1.126131
0.58300384,0,0,0,0.94068,1.8961,1.126131
0.58400384,0,0,0,0.94068,1.8961,1.126131
0.58500384,0,0,0,0.94068,1.8961,1.126131
0.58600384,0,0,0,0.94068,1.8961,1.126131
0.58700384,0,0,0,0.94068,1.8961,1.126131
0.58800384,0,0,0,0.94068,1.8961,1.126131
0.58900384,0,0,0,0.94068,1.8961,1.126131
0.59000384,0,0,0,0.94068,1.8961,1.126131
0.59100384,0,0,0,0.94068,1.8961,1.126131
0.59200384,0,0,0,0.94068,1.8961,1.126131
0.59300384,0,0,0,0.94068,1.8961,1.126131
0.59400384,0,0,0,0.94068,1.8961,1.126131
0.59500384,0,0,0,0.94068,1.8961,1.126131
0.59600384,0,0,0,0.94068,1.8961,1.126131
0.59700384,0,0,0,0.94068,1.8961,1.126131
0.59800384,0,0,0,0.94068,1.8961,1.126131
0.59900384,0,0,0,0.94068,1.8961,1.126131
0.60000384,0,0,0,0.94068,1.8961,1.126131
0.60100384,0,0,0,0.94068,1.8961,1.126131
0.60200384,0,0,0,0.94068,1.8961,1.126131
0.60300384,0,0,0,0.94068,1.8961,1.126131
0.60400384,0,0,0,0.94068,1.8961,1.126131
0.60500384,0,0,0,0.94068,1.8961,1.126131
0.60600384,0,0,0,0.94068,1.8961,1.126131
0.60700384,0,0,0,0.94068,1.8961,1.126131
0.60800384,0,0,0,0.94068,1.8961,1.126131
0.60900384,0,0,0,0.94068,1.8961,1.126131
0.61000384,0,0,0,0.94068,1.8961,1.126131
0.61100384,0,0,0,0.94068,1.8961,1.126131
0.61200384,0,0,0,0.94068,1.8961,1.126131
0.61300384,0,0,0,0.94068,1.8961,1.126131
0.61400384,0,0,0,0.94068,1.8961,1.126131
0.61500384,0,0,0,0.94068,1.8961,1.126131
0.61600384,0,0,0,0.94068,1.8961,1.126131
0.61700384,0,0,0,0.94068,1.8961,1.126131
0.61800384,0,0,0,0.94068,1.8961,1.126131
0.61900384,0,0,0,0.94068,1.8961,1.126131
0.62000384,0,0,0,0.94068,1.8961,1.126131
0.62100384,0,0,0,0.94068,1.8961,1.126131
0.62200384,0,0,0,0.94068,1.8961,1.126131
0.62300384,0,0,0,0.94068,1.8961,1.126131
0.62400384,0,0,0,0.94068,1.8961,1.126131
0.62500384,0,0,0,0.94068,1.8961,1.126131
0.62600384,0,0,0,0.94068,1.8961,1.126131
0.62700384,0,0,0,0.94068,1.8961,1.126131
0.62800384,0,0,0,0.94068,1.8961,1.126131
0.62900384,0,0,0,0.94068,1.8961,1.126131
0.63000384,0,0,0,0.94068,1.8961,1.126131
0.63100384,0,0,0,0.94068,1.8961,1.126131
0.63200384,0,0,0,0.94068,1.8961,1.126131
0.63300384,0,0,0,0.94068,1.8961,1.126131
0.63400384,0,0,0,0.94068,1.8961,1.126131
0.63500384,0,0,0,0.94068,1.8961,1.126131
0.63600384,0,0,0,0.94068,1.8961,1.126131
0.63700384,0,0,0,0.94068,1.8961,1.126131
0.63800384,0,0,0,0.94068,1.8961,1.126131
0.63900384,0,0,0,0.94068,1.8961,1.126131
0.64000384,0,0,0,0.94068,1.8961,1.126131
0.64100384,0,0,0,0.94068,1.8961,1.126131
0.64200384,0,0,0,0.94068,1.8961,1.126131
0.64300384,0,0,0,0.94068,1.8961,1.126131
0.64400384,0,0,0,0.94068,1.8961,1.126131
0.64500384,0,0,0,0.94068,1.8961,1.126131
0.64600384,0,0,0,0.94068,1.8961,1.126131
0.64700384,0,0,0,0.94068,1.8961,1.126131
0.64800384,0,0,0,0.94068,1.8961,1.126131
0.64900384,0,0,0,0.94068,1.8961,1.126131
0.65000384,0,0,0,0.94068,1.8961,1.126131
0.65100384,0,0,0,0.94068,1.8961,1.126131
0.65200384,0,0,0,0.94068,1.8961,1.126131
0.65300384,0,0,0,0.94068,1.8961,1.126131
0.65400384,0,0,0,0.94068,1.8961,1.126131
0.65500384,0,0,0,0.94068,1.8961,1.126131
0.65600384,0,0,0,0.94068,1.8961,1.126131
0.65700384,0,0,0,0.94068,1.8961,1.126131
0.65800384,0,0,0,0.94068,1.8961,1.126131
0.65900384,0,0,0,0.94068,1.8961,1.126131
0.66000384,0,0,0,0.94068,1.8961,1.126131
0.66100384,0,0,0,0.94068,1.8961,1.126131
0.66200384,0,0,0,0.94068,1.8961,1.126131
0.66300384,0,0,0,0.94068,1.8961,1.126131
0.66400384,0,0,0,0.94068,1.8961,1.126131
0.66500384,0,0,0,0.94068,1.8961,1.126131
0.66600384,0,0,0,0.94068,1.8961,1.126131
0.66700384,0,0,0,0.94068,1.8961,1.126131
0.66800384,0,0,0,0.94068,1.8961,1.126131
0.66900384,0,0,0,0.94068,1.8961,1.126131
0.67000384,0,0,0,0.94068,1.8961,1.126131
0.67100384,0,0,0,0.94068,1.8961,1.126131
0.67200384,0,0,0,0.94068,1.8961,1.126131
0.67300384,0,0,0,0.94068,1.8961,1.126131
0.67400384,0,0,0,0.94068,1.8961,1.126131
0.67500384,0,0,0,0.94068,1.8961,1.126131
0.67600384,0,0,0,0.94068,1.8961,1.126131
0.67700384,0,0,0,0.94068,1.8961,1.126131
0.67800384,0,0,0,0.94068,1.8961,1.126131
0.67900384,0,0,0,0.94068,1.8961,1.126131
0.68000384,0,0,0,0.94068,1.8961,1.126131
0.68100384,0,0,0,0.94068,1.8961,1.126131
0.68200384,0,0,0,0.94068,1.8961,1.126131
0.68300384,0,0,0,0.94068,1.8961,1.126131
0.68400384,0,0,0,0.94068,1.8961,1.126131
0.68500384,0,0,0,0.94068,1.8961,1.126131
0.68600384,0,0,0,0.94068,1.8961,1.126131
0.68700384,0,0,0,0.94068,1.8961,1.126131
0.68800384,0,0,0,0.94068,1.8961,1.126131
0.68900384,0,0,0,0.94068,1.8961,1.126131
0.69000384,0,0,0,0.94068,1.8961,1.126131
0.69100384,0,0,0,0.94068,1.8961,1.126131
0.69200384,0,0,0,0.94068,1.8961,1.126131
0.69300384,0,0,0,0.94068,1.8961,1.126131
0.69400384,0,0,0,0.94068,1.8961,1.126131
0.69500384,0,0,0,0.94068,1.8961,1.126131
0.69600384,0,0,0,0.94068,1.8961,1.126131
0.69700384,0,0,0,0.94068,1.8961,1.126131
0.69800384,0,0,0,0.94068,1.8961,1.126131
0.69900384,0,0,0,0.94068,1.8961,1.126131
0.70000384,0,0,0,0.94068,1.8961,1.126131
0.70100384,0,0,0,0.94068,1.8961,1.126131
0.70200384,0,0,0,0.94068,1.8961,1.126131
0.70300384,0,0,0,0.94068,1.8961,1.126131
0.70400384,0,0,0,0.94068,1.8961,1.126131
0.70500384,0,0,0,0.94068,1.8961,1.126131
0.70600384,0,0,0,0.94068,1.8961,1.126131
0.70700384,0,0,0,0.94068,1.8961,1.126131
0.70800384,0,0,0,0.94068,1.8961,1.126131
0.70900384,0,0,0,0.94068,1.8961,1.126131
0.71000384,0,0,0,0.94068,1.8961,1.126131
0.71100384,0,0,0,0.94068,1.8961,1.126131
0.71200384,0,0,0,0.94068,1.8961,1.126131
0.71300384,0,0,0,0.94068,1.8961,1.126131
0.71400384,0,0,0,0.94068,1.8961,1.126131
0.71500384,0,0,0,0.94068,1.8961,1.126131
0.71600384,0,0,0,0.94068,1.8961,1.126131
0.71700384,0,0,0,0.94068,1.8961,1.126131
0.71800384,0,0,0,0.94068,1.8961,1.126131
0.71900384,0,0,0,0.94068,1.8961,1.126131
0.72000384,0,0,0,0.94068,1.8961,1.126131
0.72100384,0,0,0,0.94068,1.8961,1.126131
0.72200384,0,0,0,0.94068,1.8961,1.126131
0.72300384,0,0,0,0.94068,1.8961,1.126131
0.72400384,0,0,0,0.94068,1.8961,1.126131
0.72500384,0,0,0,0.94068,1.8961,1.126131
0.72600384,0,0,0,0.94068,1.8961,1.126131
0.72700384,0,0,0,0.94068,1.8961,1.126131
0.72800384,0,0,0,0.94068,1.8961,1.126131
0.72900384,0,0,0,0.94068,1.8961,1.126131
0.73000384,0,0,0,0.94068,1.8961,1.126131
0.73100384,0,0,0,0.94068,1.8961,1.126131
0.73200384,0,0,0,0.94068,1.8961,1.126131
0.73300384,0,0,0,0.94068,1.8961,1.126131
0.73400384,0,0,0,0.94068,1.8961,1.126131
0.73500384,0,0,0,0.94068,1.8961,1.126131
0.73600384,0,0,0,0.94068,1.8961,1.126131
0.73700384,0,0,0,0.94068,1.8961,1.126131
0.73800384,0,0,0,0.94068,1.8961,1.126131
0.73900384,0,0,0,0.94068,1.8961,1.126131
0.74000384,0,0,0,0.94068,1.8961,1.126131
0.74100384,0,0,0,0.94068,1.8961,1.126131
0.74200384,0,0,0,0.94068,1.8961,1.126131
0.74300384,0,0,0,0.94068,1.8961,1.126131
0.74400384,0,0,0,0.94068,1.8961,1.126131
0.74500384,0,0,0,0.94068,1.8961,1.126131
0.74600384,0,0,0,0.94068,1.8961,1.126131
0.74700384,0,0,0,0.94068,1.8961,1.126131
0.74800384,0,0,0,0.94068,1.8961,1.126131
0.74900384,0,0,0,0.94068,1.8961,1.126131
0.75000384,0,0,0,0.94068,1.8961,1.126131
0.75100384,0,0,0,0.94068,1.8961,1.126131
0.75200384,0,0,0,0.94068,1.8961,1.126131
0.75300384,0,0,0,0.94068,1.8961,1.126131
0.75400384,0,0,0,0.94068,1.8961,1.126131
0.75500384,0,0,0,0.94068,1.8961,1.126131
0.75600384,0,0,0,0.94068,1.8961,1.126131
0.75700384,0,0,0,0.94068,1.8961,1.126131
0.75800384,0,0,0,0.94068,1.8961,1.126131
0.75900384,0,0,0,0.94068,1.8961,1.126131
0.76000384,0,0,0,0.94068,1.8961,1.126131
0.76100384,0,0,0,0.94068,1.8961,1.126131
0.76200384,0,0,0,0.94068,1.8961,1.126131
0.76300384,0,0,0,0.94068,1.8961,1.126131
0.76400384,0,0,0,0.94068,1.8961,1.126131
0.76500384,0,0,0,0.94068,1.8961,1.126131
0.76600384,0,0,0,0.94068,1.8961,1.126131
0.76700384,0,0,0,0.94068,1.8961,1.126131
0.76800384,0,0,0,0.94068,1.8961,1.126131
0.76900384,0,0,0,0.94068,1.8961,1.126131
0.77000384,0,0,0,0.94068,1.8961,1.126131
0.77100384,0,0,0,0.94068,1.8961,1.126131
0.77200384,0,0,0,0.94068,1.8961,1.126131
0.77300384,0,0,0,0.94068,1.8961,1.126131
0.77400384,0,0,0,0.94068,1.8961,1.126131
0.77500384,0,0,0,0.94068,1.8961,1.126131
0.77600384,0,0,0,0.94068,1.8961,1.126131
0.77700384,0,0,0,0.94068,1.8961,1.126131
0.77800384,0,0,0,0.94068,1.8961,1.126131
0.77900384,0,0,0,0.94068,1.8961,1.126131
0.78000384,0,0,0,0.94068,1.8961,1.126131
0.78100384,0,0,0,0.94068,1.8961,1.126131
0.78200384,0,0,0,0.94068,1.8961,1.126131
0.78300384,0,0,0,0.94068,1.8961,1.126131
0.78400384,0,0,0,0.94068,1.8961,1.126131
0.78500384,0,0,0,0.94068,1.8961,1.126131
0.78600384,0,0,0,0.94068,1.8961,1.126131
0.78700384,0,0,0,0.94068,1.8961,1.126131
0.78800384,0,0,0,0.94068,1.8961,1.126131
0.78900384,0,0,0,0.94068,1.8961,1.126131
0.79000384,0,0,0,0.94068,1.8961,1.126131
0.79100384,0,0,0,0.94068,1.8961,1.126131
0.79200384,0,0,0,0.94068,1.8961,1.126131
0.79300384,0,0,0,0.94068,1.8961,1.126131
0.79400384,0,0,0,0.94068,1.8961,1.126131
0.79500384,0,0,0,0.94068,1.8961,1.126131
0.79600384,0,0,0,0.94068,1.8961,1.126131
0.79700384,0,0,0,0.94068,1.8961,1.126131
0.79800384,0,0,0,0.94068,1.8961,1.126131
0.79900384,0,0,0,0.94068,1.8961,1.126131
0.80000384,0,0,0,0.94068,1.8961,1.126131
0.80100384,0,0,0,0.94068,1.8961,1.126131
0.80200384,0,0,0,0.94068,1.8961,1.126131
0.80300384,0,0,0,0.94068,1.8961,1.126131
0.80400384,0,0,0,0.94068,1.8961,1.126131
0.80500384,0,0,0,0.94068,1.8961,1.126131
0.80600384,0,0,0,0.94068,1.8961,1.126131
0.80700384,0,0,0,0.94068,1.8961,1.126131
0.80800384,0,0,0,0.94068,1.8961,1.126131
0.80900384,0,0,0,0.94068,1.8961,1.126131
0.81000384,0,0,0,0.94068,1.8961,1.126131
0.81100384,0,0,0,0.94068,1.8961,1.126131
0.81200384,0,0,0,0.94068,1.8961,1.126131
0.81300384,0,0,0,0.94068,1.8961,1.126131
0.81400384,0,0,0,0.94068,1.8961,1.126131
0.81500384,0,0,0,0.94068,1.8961,1.126131
0.81600384,0,0,0,0.94068,1.8961,1.126131
0.81700384,0,0,0,0.94068,1.8961,1.126131
0.81800384,0,0,0,0.94068,1.8961,1.126131
0.81900384,0,0,0,0.94068,1.8961,1.126131
0.82000384,0,0,0,0.94068,1.8961,1.126131
0.82100384,0,0,0,0.94068,1.8961,1.126131
0.82200384,0,0,0,0.94068,1.8961,1.126131
0.82300384,0,0,0,0.94068,1.8961,1.126131
0.82400384,0,0,0,0.94068,1.8961,1.126131
0.82500384,0,0,0,0.94068,1.8961,1.126131
0.82600384,0,0,0,0.94068,1.8961,1.126131
0.82700384,0,0,0,0.94068,1.8961,1.126131
0.82800384,0,0,0,0.94068,1.8961,1.126131
0.82900384,0,0,0,0.94068,1.8961,1.126131
0.83000384,0,0,0,0.94068,1.8961,1.126131
0.83100384,0,0,0,0.94068,1.8961,1.126131
0.83200384,0,0,0,0.94068,1.8961,1.126131
0.83300384,0,0,0,0.94068,1.8961,1.126131
0.83400384,0,0,0,0.94068,1.8961,1.126131
0.83500384,0,0,0,0.94068,1.8961,1.126131
0.83600384,0,0,0,0.94068,1.8961,1.126131
0.83700384,0,0,0,0.94068,1.8961,1.126131
0.83800384,0,0,0,0.94068,1.8961,1.126131
0.83900384,0,0,0,0.94068,1.8961,1.126131
0.84000384,0,0,0,0.94068,1.8961,1.126131
0.84100384,0,0,0,0.94068,1.8961,1.126131
0.84200384,0,0,0,0.94068,1.8961,1.126131
0.84300384,0,0,0,0.94068,1.8961,1.126131
0.84400384,0,0,0,0.94068,1.8961,1.126131
0.84500384,0,0,0,0.94068,1.8961,1.126131
0.84600384,0,0,0,0.94068,1.8961,1.126131
0.84700384,0,0,0,0.94068,1.8961,1.126131
0.84800384,0,0,0,0.94068,1.8961,1.126131
0.84900384,0,0,0,0.94068,1.8961,1.126131
0.85000384,0,0,0,0.94068,1.8961,1.126131
0.85100384,0,0,0,0.94068,1.8961,1.126131
0.85200384,0,0,0,0.94068,1.8961,1.126131
0.85300384,0,0,0,0.94068,1.8961,1.126131
0.85400384,0,0,0,0.94068,1.8961,1.126131
0.85500384,0,0,0,0.94068,1.8961,1.126131
0.85600384,0,0,0,0.94068,1.8961,1.126131
0.85700384,0,0,0,0.94068,1.8961,1.126131
0.85800384,0,0,0,0.94068,1.8961,1.126131
0.85900384,0,0,0,0.94068,1.8961,1.126131
0.86000384,0,0,0,0.94068,1.8961,1.126131
0.86100384,0,0,0,0.94068,1.8961,1.126131
0.86200384,0,0,0,0.94068,1.8961,1.126131
0.86300384,0,0,0,0.94068,1.8961,1.126131
0.86400384,0,0,0,0.94068,1.8961,1.126131
0.86500384,0,0,0,0.94068,1.8961,1.126131
0.86600384,0,0,0,0.94068,1.8961,1.126131
0.86700384,0,0,0,0.94068,1.8961,1.126131
0.86800384,0,0,0,0.94068,1.8961,1.126131
0.86900384,0,0,0,0.94068,1.8961,1.126131
0.87000384,0,0,0,0.94068,1.8961,1.126131
0.87100384,0,0,0,0.94068,1.8961,1.126131
0.87200384,0,0,0,0.94068,1.8961,1.126131
0.87300384,0,0,0,0.94068,1.8961,1.126131
0.87400384,0,0,0,0.94068,1.8961,1.126131
0.87500384,0,0,0,0.94068,1.8961,1.126131
0.87600384,0,0,0,0.94068,1.8961,1.126131
0.87700384,0,0,0,0.94068,1.8961,1.126131
0.87800384,0,0,0,0.94068,1.8961,1.126131
0.87900384,0,0,0,0.94068,1.8961,1.126131
0.88000384,0,0,0,0.94068,1.8961,1.126131
0.88100384,0,0,0,0.94068,1.8961,1.126131
0.88200384,0,0,0,0.94068,1.8961,1.126131
0.88300384,0,0,0,0.94068,1.8961,1.126131
0.88400384,0,0,0,0.94068,1.8961,1.126131
0.88500384,0,0,0,0.94068,1.8961,1.126131
0.88600384,0,0,0,0.94068,1.8961,1.126131
0.88700384,0,0,0,0.94068,1.8961,1.126131
0.88800384,0,0,0,0.94068,1.8961,1.126131
0.88900384,0,0,0,0.94068,1.8961,1.126131
0.89000384,0,0,0,0.94068,1.8961,1.126131
0.89100384,0,0,0,0.94068,1.8961,1.126131
0.89200384,0,0,0,0.94068,1.8961,1.126131
0.89300384,0,0,0,0.94068,1.8961,1.126131
0.89400384,0,0,0,0.94068,1.8961,1.126131
0.89500384,0,0,0,0.94068,1.8961,1.126131
0.89600384,0,0,0,0.94068,1.8961,1.126131
0.89700384,0,0,0,0.94068,1.8961,1.126131
0.89800384,0,0,0,0.94068,1.8961,1.126131
0.89900384,0,0,0,0.94068,1.8961,1.126131
0.90000384,0,0,0,0.94068,1.8961,1.126131
0.90100384,0,0,0,0.94068,1.8961,1.126131
0.90200384,0,0,0,0.94068,1.8961,1.126131
0.90300384,0,0,0,0.94068,1.8961,1.126131
0.90400384,0,0,0,0.94068,1.8961,1.126131
0.90500384,0,0,0,0.94068,1.8961,1.126131
0.90600384,0,0,0,0.94068,1.8961,1.126131
0.90700384,0,0,0,0.94068,1.8961,1.126131
0.90800384,0,0,0,0.94068,1.8961,1.126131
0.90900384,0,0,0,0.94068,1.8961,1.126131
0.91000384,0,0,0,0.94068,1.8961,1.126131
0.91100384,0,0,0,0.94068,1.8961,1.126131
0.91200384,0,0,0,0.94068,1.8961,1.126131
0.91300384,0,0,0,0.94068,1.8961,1.126131
0.91400384,0,0,0,0.94068,1.8961,1.126131
0.91500384,0,0,0,0.94068,1.8961,1.126131
0.91600384,0,0,0,0.94068,1.8961,1.126131
0.91700384,0,0,0,0.94068,1.8961,1.126131
0.91800384,0,0,0,0.94068,1.8961,1.126131
0.91900384,0,0,0,0.94068,1.8961,1.126131
0.92000384,0,0,0,0.94068,1.8961,1.126131
0.92100384,0,0,0,0.94068,1.8961,1.126131
0.92200384,0,0,0,0.94068,1.8961,1.126131
0.92300384,0,0,0,0.94068,1.8961,1.126131
0.92400384,0,0,0,0.94068,1.8961,1.126131
0.92500384,0,0,0,0.94068,1.8961,1.126131
0.92600384,0,0,0,0.94068,1.8961,1.126131
0.92700384,0,0,0,0.94068,1.8961,1.126131
0.92800384,0,0,0,0.94068,1.8961,1.126131
0.92900384,0,0,0,0.94068,1.8961,1.126131
0.93000384,0,0,0,0.94068,1.8961,1.126131
0.93100384,0,0,0,0.94068,1.8961,1.126131
0.93200384,0,0,0,0.94068,1.8961,1.126131
0.93300384,0,0,0,0.94068,1.8961,1.126131
0.93400384,0,0,0,0.94068,1.8961,1.126131
0.93500384,0,0,0,0.94068,1.8961,1.126131
0.93600384,0,0,0,0.94068,1.8961,1.126131
0.93700384,0,0,0,0.94068,1.8961,1.126131
0.93800384,0,0,0,0.94068,1.8961,1.126131
0.93900384,0,0,0,0.94068,1.8961,1.126131
0.94000384,0,0,0,0.94068,1.8961,1.126131
0.94100384,0,0,0,0.94068,1.8961,1.126131
0.94200384,0,0,0,0.94068,1.8961,1.126131
0.94300384,0,0,0,0.94068,1.8961,1.126131
0.94400384,0,0,0,0.94068,1.8961,1.126131
0.94500384,0,0,0,0.94068,1.8961,1.126131
0.94600384,0,0,0,0.94068,1.8961,1.126131
0.94700384,0,0,0,0.94068,1.8961,1.126131
0.94800384,0,0,0,0.94068,1.8961,1.126131
0.94900384,0,0,0,0.94068,1.8961,1.126131
0.95000384,0,0,0,0.94068,1.8961,1.126131
0.95100384,0,0,0,0.94068,1.8961,1.126131
0.95200384,0,0,0,0.94068,1.8961,1.126131
0.95300384,0,0,0,0.94068,1.8961,1.126131
0.95400384,0,0,0,0.94068,1.8961,1.126131
0.95500384,0,0,0,0.94068,1.8961,1.126131
0.95600384,0,0,0,0.94068,1.8961,1.126131
0.95700384,0,0,0,0.94068,1.8961,1.126131
0.95800384,0,0,0,0.94068,1.8961,1.126131
0.95900384,0,0,0,0.94068,1.8961,1.126131
0.96000384,0,0,0,0.94068,1.8961,1.126131
0.96100384,0,0,0,0.94068,1.8961,1.126131
0.96200384,0,0,0,0.94068,1.8961,1.126131
0.96300384,0,0,0,0.94068,1.8961,1.126131
0.96400384,0,0,0,0.94068,1.8961,1.126131
0.96500384,0,0,0,0.94068,1.8961,1.126131
0.96600384,0,0,0,0.94068,1.8961,1.126131
0.96700384,0,0,0,0.94068,1.8961,1.126131
0.96800384,0,0,0,0.94068,1.8961,1.126131
0.96900384,0,0,0,0.94068,1.8961,1.126131
0.97000384,0,0,0,0.94068,1.8961,1.126131
0.97100384,0,0,0,0.94068,1.8961,1.126131
0.97200384,0,0,0,0.94068,1.8961,1.126131
0.97300384,0,0,0,0.94068,1.8961,1.126131
0.97400384,0,0,0,0.94068,1.8961,1.126131
0.97500384,0,0,0,0.94068,1.8961,1.126131
0.97600384,0,0,0,0.94068,1.8961,1.126131
0.97700384,0,0,0,0.94068,1.8961,1.126131
0.97800384,0,0,0,0.94068,1.8961,1.126131
0.97900384,0,0,0,0.94068,1.8961,1.126131
0.98000384,0,0,0,0.94068,1.8961,1.126131
0.98100384,0,0,0,0.94068,1.8961,1.126131
0.98200384,0,0,0,0.94068,1.8961,1.126131
0.98300384,0,0,0,0.94068,1.8961,1.126131
0.98400384,0,0,0,0.94068,1.8961,1.126131
0.98500384,0,0,0,0.94068,1.8961,1.126131
0.98600384,0,0,0,0.94068,1.8961,1.126131
0.98700384,0,0,0,0.94068,1.8961,1.126131
0.98800384,0,0,0,0.94068,1.8961,1.126131
0.98900384,0,0,0,0.94068,1.8961,1.126131
0.99000384,0,0,0,0.94068,1.8961,1.126131
0.99100384,0,0,0,0.94068,1.8961,1.126131
0.99200384,0,0,0,0.94068,1.8961,1.126131
0.99300384,0,0,0,0.94068,1.8961,1.126131
0.99400384,0,0,0,0.94068,1.8961,1.126131
0.99500384,0,0,0,0.94068,1.8961,1.126131
0.99600384,0,0,0,0.94068,1.8961,1.126131
0.99700384,0,0,0,0.94068,1.8961,1.126131
0.99800384,0,0,0,0.94068,1.8961,1.126131
0.99900384,0,0,0,0.94068,1.8961,1.126131
1.00000384,0,0,0,0.94068,1.8961,1.126131
1.00100384,0,0,0,0.94068,1.8961,1.126131
1.00200384,0,0,0,0.94068,1.8961,1.126131
1.00300384,0,0,0,0.94068,1.8961,1.126131
1.00400384,0,0,0,0.94068,1.8961,1.126131
1.00500384,0,0,0,0.94068,1.8961,1.126131
1.00600384,0,0,0,0.94068,1.8961,1.126131
1.00700384,0,0,0,0.94068,1.8961,1.126131
1.00800384,0,0,0,0.94068,1.8961,1.126131
1.00900384,0,0,0,0.94068,1.8961,1.126131
1.01000384,0,0,0,0.94068,1.8961,1.126131
1.01100384,0,0,0,0.94068,1.8961,1.126131
1.01200384,0,0,0,0.94068,1.8961,1.126131
1.01300384,0,0,0,0.94068,1.8961,1.126131
1.01400384,0,0,0,0.94068,1.8961,1.126131
1.01500384,0,0,0,0.94068,1.8961,1.126131
1.01600384,0,0,0,0.94068,1.8961,1.126131
1.01700384,0,0,0,0.94068,1.8961,1.126131
1.01800384,0,0,0,0.94068,1.8961,1.126131
1.01900384,0,0,0,0.94068,1.8961,1.126131
1.02000384,0,0,0,0.94068,1.8961,1.126131
1.02100384,0,0,0,0.94068,1.8961,1.126131
1.02200384,0,0,0,0.94068,1.8961,1.126131
1.02300384,0,0,0,0.94068,1.8961,1.126131
1.02400384,0,0,0,0.94068,1.8961,1.126131
1.02500384,0,0,0,0.94068,1.8961,1.126131
1.02600384,0,0,0,0.94068,1.8961,1.126131
1.02700384,0,0,0,0.94068,1.8961,1.126131
1.02800384,0,0,0,0.94068,1.8961,1.126131
1.02900384,0,0,0,0.94068,1.8961,1.126131
1.03000384,0,0,0,0.94068,1.8961,1.126131
1.03100384,0,0,0,0.94068,1.8961,1.126131
