idx_id_wdw_csv,idx_interp_spl_csv,K_med_err_csv,B_med_err_csv,M_med_err_csv
215,220,0.0507527,0.0941445445809152,0.0466787359458761
220,220,0.05261775,0.0945218181370522,0.0475932392257642
225,220,0.05267498,0.0946004507082988,0.0476433725954341
230,220,0.05267498,0.0946004507083034,0.0476433725954367
235,220,0.05267498,0.0946004507083109,0.0476433725954371
240,220,0.05267498,0.0946004507082986,0.0476433725954367
245,220,0.05267498,0.0946004507083029,0.0476433725954175
250,220,0.05267498,0.0946004507083168,0.0476433725954275
255,220,0.05267498,0.0946004507083214,0.0476433725954297
260,220,0.05267498,0.0946004507083167,0.0476433725954428
265,220,0.05267498,0.0946004507083105,0.0476433725954489
270,220,0.05267498,0.094600450708345,0.0476433725953962
275,220,0.05267498,0.0946004507083271,0.0476433725954175
280,220,0.05267498,0.0946004507082973,0.0476433725954336
285,220,0.05267498,0.0946004507083103,0.047643372595433
290,220,0.05267498,0.0946004507083105,0.0476433725954271
295,220,0.05267498,0.0946004507083405,0.0476433725954173
300,220,0.05267498,0.0946004507083167,0.0476433725954234
100,225,0.04454041,0.0538615299068876,0.020458907586192
105,225,0.02401679,0.0466498385244852,0.0163758102134802
110,225,0.02376099,0.0370603743684511,0.0124887549828802
115,225,0.02754789,0.0407215659399323,0.0153123192373306
120,225,0.02975725,0.0145583032262132,0.00819859826559299
125,225,0.03608976,0.00862186254847463,0.0056929591690974
130,225,0.03994566,0.00779143403375289,0.0114574469571876
135,225,0.05577044,0.000119728369897339,0.0144700549647712
140,225,0.06057478,0.0131441902371665,0.0248822095207278
145,225,0.06603818,0.0302853926914306,0.0262384385531459
150,225,0.05328936,0.0297121911674491,0.0277216422995739
155,225,0.05850492,0.0300602015734341,0.0280253243963506
160,225,0.06030655,0.03603251605056,0.0284175767994636
165,225,0.07066967,0.0450782421344811,0.0327061321807829
170,225,0.08217762,0.0449863314611735,0.0345539486938307
175,225,0.08851896,0.047838680000788,0.031588785704675
180,225,0.08946391,0.0511400910468017,0.0362804618565959
185,225,0.09275409,0.0556123855676452,0.037663267104908
190,225,0.08988811,0.0576840943871207,0.0404665446591266
195,225,0.08915291,0.0558802397389557,0.04281346260242
200,225,0.08197523,0.0507528313607687,0.0442237641187473
205,225,0.07646561,0.0561988713466302,0.0462112172683724
210,225,0.0815542,0.0601410039028919,0.048553821702574
215,225,0.08167168,0.0675875607325285,0.0501136655089091
220,225,0.09251246,0.0762737806820824,0.0513121393403861
225,225,0.09280853,0.0828844090938257,0.0527611445099962
230,225,0.09281834,0.0828945047272742,0.0527968240167803
235,225,0.09281834,0.0828945047272754,0.0527968240169865
240,225,0.09281834,0.0828945047272902,0.0527968240167646
245,225,0.09281834,0.0828945047272745,0.0527968240167424
250,225,0.09281834,0.0828945047272838,0.0527968240167642
255,225,0.09281834,0.0828945047272474,0.0527968240167803
260,225,0.09281834,0.0828945047273126,0.0527968240167642
265,225,0.09281834,0.0828945047272639,0.0527968240168808
270,225,0.09281834,0.082894504727296,0.052796824016774
275,225,0.09281834,0.0828945047273062,0.0527968240167644
280,225,0.09281834,0.082894504727296,0.0527968240167587
285,225,0.09281834,0.0828945047272693,0.0527968240168743
290,225,0.09281834,0.0828945047272532,0.052796824016765
295,225,0.09281834,0.0828945047272479,0.0527968240167959
300,225,0.09281834,0.0828945047272833,0.0527968240167642
100,230,0.05163247,0.0690093353517908,0.0264182798328784
105,230,0.04857864,0.0675372575279861,0.0209797859065049
110,230,0.04814573,0.0526701987350906,0.0172148570286607
115,230,0.05922187,0.045033150973986,0.017606768644986
120,230,0.06070121,0.0286964396650391,0.0125280158158429
125,230,0.07289919,0.0188912833244125,0.0094420348022752
130,230,0.08065818,0.0176035901653921,0.0150990588226106
135,230,0.0837011,0.00452143602103009,0.0217169361735329
140,230,0.09873243,0.0116914815479401,0.0297404847925794
145,230,0.09950812,0.011749507879989,0.0312439503914249
150,230,0.09450439,0.0115162789795204,0.0328840335915096
155,230,0.08542916,0.0180086792148546,0.0338608851243914
160,230,0.08460977,0.024251688063844,0.0329674434368719
165,230,0.1061948,0.0400148561950423,0.0327310880652506
170,230,0.1103026,0.0354952878620107,0.0359301192107453
175,230,0.1261557,0.03823628466887,0.0344950691734662
180,230,0.1260235,0.043583182859129,0.0378095976410977
185,230,0.1283021,0.0452385099276515,0.0408796878363443
190,230,0.1259881,0.0505064597368197,0.0442436276007633
195,230,0.1240743,0.0478050579775555,0.0471886039797883
200,230,0.1224156,0.0421358050433926,0.0500759496473729
205,230,0.1243315,0.044592833740448,0.0493238175523197
210,230,0.125713,0.0468689178828024,0.047542138892994
215,230,0.1212197,0.0525704245284513,0.0480834396287681
220,230,0.1211217,0.0568350249198404,0.0526342750069904
225,230,0.1230549,0.0663718194144719,0.0561298236796026
230,230,0.1285411,0.075834598546476,0.0562509905183922
235,230,0.1285501,0.0758788797541921,0.0562518798150509
240,230,0.1285501,0.0758788797542066,0.056251879815073
